code,company_name_ja,sector_33,price_used,market_cap,per,pbr,moat_p,change_p,future_p,price_p,total
6925,ウシオ電機株式会社,Electric Appliances,4358.0,345798658086.0,50.87518877239959,1.724604172810198,44.44163448809379,32.004433763135154,95.75349559813569,22.449508026929053,48.662267969073426
8630,ＳＯＭＰＯホールディングス株式会社,Insurance,6714.0,5967198530424.0,14.109287253885423,2.082695851508412,81.16238550241769,22.528870171608084,45.77938891765924,45.08026929052305,48.63772847055202
2875,東洋水産株式会社,Foods,10590.0,1017991146330.0,16.089888354960564,2.0621969401633566,78.34063240200825,52.989760069991995,22.760227861211806,40.419471776281725,48.62752302737344
9336,大栄環境株式会社,Services,3665.0,366046360960.0,25.349470980609418,3.866101551103178,66.29032209573658,55.96479182383636,54.453650958052826,17.7369238736406,48.61142218781659
9621,株式会社建設技術研究所,Services,3175.0,86694952975.0,14.434724105061605,1.2975372741899274,57.9488818287796,25.985581600332964,54.453650958052826,55.929570170895914,48.579421139515325
7921,株式会社ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,Other Products,4215.0,54405917565.0,13.235961691167562,1.7706122431744302,77.921623564714,42.593518588080535,22.760227861211806,51.03573278094252,48.57777569873721
2325,株式会社ＮＪＳ,Services,4730.0,45044319760.0,20.61628720896704,1.5762754852548742,67.95113457691443,33.661598652977744,54.453650958052826,38.21853961677887,48.571230951180965
6617,株式会社東光高岳,Electric Appliances,7820.0,123559018520.0,28.868929560747663,1.8592605411099072,38.52911205262687,33.222903019290506,95.75349559813569,26.721905748316935,48.5568541045925
9044,南海電気鉄道株式会社,Land Transportation,2931.5,317187353125.5,13.500206559927644,0.9663717057673852,48.993133060923334,54.379003843838994,22.760227861211806,68.07353702744692,48.55147544835526
9045,京阪ホールディングス株式会社,Land Transportation,3107.0,313497651545.0,10.724101239865904,0.9967875270104417,50.978599494199536,45.29152507465268,22.760227861211806,75.11651993785603,48.53671809198001
7271,株式会社安永,Transportation Equipment,817.0,8417820610.0,11.344771711590296,0.739183404460836,18.614755030782597,46.91722547565734,47.928534438114966,80.68358363542205,48.53602464499424
9962,株式会社　ミスミグループ本社,Wholesale Trade,3948.0,1037465993004.0,28.304304932722214,2.94681078725459,80.77590399884659,71.32181753671816,22.760227861211806,19.212843086483687,48.517698120815055
3034,クオールホールディングス株式会社,Retail Trade,2569.0,96383911554.0,12.892444028089887,1.551126710772796,34.93211494153529,81.07236867618667,22.760227861211806,55.28223718280684,48.51173716543515
4694,株式会社ビー・エム・エル,Services,3580.0,134191284420.0,20.616267386695345,1.003134321233143,55.395498152442656,31.746385373630687,54.453650958052826,52.382185396167785,48.49442997007349
8091,ニチモウ株式会社,Wholesale Trade,2411.0,20256134639.0,7.583726933358292,0.6700894716662807,16.046436673137038,63.40181643509277,22.760227861211806,91.61056447436562,48.45476136095181
4350,株式会社　メディカルシステムネットワーク,Retail Trade,494.0,14438867144.0,11.10682088,0.8833812874885286,30.033666504665916,41.00093071104936,45.52045572242361,77.2397721387882,48.44870626923177
2130,株式会社メンバーズ,Services,951.0,12189958893.0,28.954978047349506,2.0579136488755294,38.31566757185541,76.5145764827529,54.453650958052826,24.495080269290526,48.444743820487915
7463,株式会社アドヴァン,Retail Trade,946.0,31767290170.0,5.283926788167984,0.5897790384526591,58.00450071309748,17.392332834252276,22.760227861211806,95.41688244432936,48.39348596322273
4404,ミヨシ油脂株式会社,Foods,2073.0,21146571423.0,2.1975030056115554,0.4955608226237345,36.08124759617535,36.70556139690023,22.760227861211806,97.9803210771621,48.381839482862375
9052,山陽電気鉄道株式会社,Land Transportation,1989.0,44194901751.0,14.580963956120092,0.7676457609775585,50.22992212670796,25.337459207350584,46.374935266701186,71.28430864836872,48.306656312282115
6882,株式会社三社電機製作所,Electric Appliances,1258.0,16744581324.0,33.35573968924303,0.6879167381783822,33.37067778467726,11.616974857074316,95.75349559813569,52.17503883997929,48.22904676996664
8037,カメイ株式会社,Wholesale Trade,4340.0,132801213720.0,11.702609598167077,0.7977821721343482,36.851625658246135,55.05439706303679,22.760227861211806,78.19782496116002,48.216018885913684
1961,三機工業株式会社,Construction,2527.0,386005233936.0,22.438251115270592,3.628550798420756,58.040454538885385,90.70340038901627,22.760227861211806,21.28430864836872,48.197097859370544
1723,日本電技株式会社,Construction,2192.0,139702323904.0,21.780842516994074,3.5372154425623497,83.39739240507082,63.96481514721865,22.760227861211806,22.578974624546866,48.17535250951204
9632,スバル興業株式会社,Services,3720.0,48005119440.0,19.778129303859373,1.2957647893550022,65.59939748057147,26.97991987340055,54.453650958052826,45.64992232004143,48.17072265801657
3843,フリービット株式会社,Information & Communication,1712.0,37359803280.0,9.544347800317704,4.376459406953828,56.35964821523196,22.793238072591127,66.23511134127395,47.2812014500259,48.167299769780726
3076,あいホールディングス株式会社,Wholesale Trade,2945.0,156889520990.0,7.371242294211615,1.3999868022130013,73.67535823632377,25.383771791733878,22.760227861211806,70.7405489383739,48.13997670691084
5901,東洋製罐グループホールディングス株式会社,Metal Products,4426.0,666490533374.0,27.18483229489742,0.9592276177628738,30.571453193990454,36.458033720922515,78.6380113930606,46.81512169860176,48.12065500164383
3558,ジェイドグループ株式会社,Retail Trade,1755.0,18181689435.0,11.186040426580435,2.1238388376882584,71.23906152530657,45.59264803848155,22.760227861211806,52.796478508544794,48.09710398338618
3676,株式会社デジタルハーツホールディングス,Information & Communication,1058.0,23592134632.0,35.19281145878085,2.547555516297643,46.677096041388424,61.181652772179156,66.23511134127395,18.25479026411186,48.08716260473835
1926,ライト工業株式会社,Construction,3795.0,155795372205.0,15.706761992640388,1.7569453526963936,61.88103823013638,62.763485462060366,22.760227861211806,44.899016053858105,48.07594190181666
7932,株式会社ニッピ,Other Products,11640.0,32591196840.0,12.948429415971395,0.8033522354507135,44.032942945288994,50.66732389435325,22.760227861211806,74.80580010357328,48.06657370110683
4396,株式会社システムサポート,Information & Communication,1373.0,28290038912.0,19.408137625391216,4.705589033148326,61.759570385261995,40.458148404278035,66.23511134127395,23.692387364060075,48.036304373718515
9021,西日本旅客鉄道株式会社,Land Transportation,2888.0,1314282054832.0,11.081262477083403,1.0266505136697222,48.59479902155442,47.66920116224961,22.760227861211806,73.07094769549457,48.0237939351276
8014,蝶理株式会社,Wholesale Trade,4145.0,102155506310.0,8.726764591662395,1.1091682642968046,46.56672503069906,46.995008714020344,22.760227861211806,75.7638529259451,48.02145363296908
9039,株式会社サカイ引越センター,Land Transportation,2983.0,120094768624.0,13.701627909184255,1.2509871731666666,67.8897306111273,42.118030667220516,22.760227861211806,59.269808389435525,48.00944938224879
5644,株式会社メタルアート,Iron and Steel,7660.0,21927822400.0,9.346897868712702,0.8270280757335747,46.68607333701425,38.778919273309775,22.760227861211806,83.68720870015537,47.9781072929228
9880,イノテック株式会社,Electric Appliances,3865.0,45432870155.0,34.83191588351557,1.7385524683072877,34.84532603359152,35.63464827597121,95.75349559813569,25.53081305023304,47.94107073948286
8078,阪和興業株式会社,Wholesale Trade,1810.0,348906575840.0,7.5619110498482875,0.8958496824915911,16.432414100453045,68.09749769604333,22.760227861211806,84.43811496633869,47.93206365601172
6962,株式会社大真空,Electric Appliances,815.0,25920202950.0,26.681314116486906,0.5732022769220685,19.887883144927304,17.945803035377484,95.75349559813569,58.130502330398755,47.92942102720981
9310,日本トランスシティ株式会社,Warehousing and Harbor Transportation Service,1413.0,87249121416.0,13.554314341463416,0.9128959907087701,40.28041887667426,58.941011564709804,22.760227861211806,69.70481615743138,47.92161861500681
5660,神鋼鋼線工業株式会社,Iron and Steel,1861.0,10997894009.0,10.636261130560928,0.4578259099575389,22.940051389717915,56.87682975795126,22.760227861211806,89.04712584153289,47.90605871260347
