code,ticker,company_name,sector_33,total_assets,doc_id,gross_profit,revenue,cost_of_sales,gp_method,gp_tag,revenue_tag,cost_tag,gross_profitability,gross_profitability_available,gross_profitability_review_flag
1938,1938.T,"NIPPON RIETEC CO.,LTD.",Construction,94625378000.0,S100W3ZH,10843573000.0,68669728000.0,57826155000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1145947654761284,True,False
8078,8078.T,"HANWA CO.,LTD.",Wholesale Trade,1165805000000.0,S100W5R7,140607000000.0,2554514000000.0,2413907000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12060936434480896,True,False
2784,2784.T,Alfresa Holdings Corporation,Wholesale Trade,1439885000000.0,S100W3KK,213927000000.0,2961051000000.0,2747123000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14857228181417265,True,False
2804,2804.T,"BULL-DOG SAUCE CO.,LTD.",Foods,32474390000.0,S100W2PW,4310377000.0,14617674000.0,10307296000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13273157709813796,True,False
7850,7850.T,"SOUGOU SHOUKEN CO.,LTD.",Other Products,7982774000.0,S100WXH6,5024498000.0,16236035000.0,11211536000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6294175433251649,True,False
1420,1420.T,Sanyo Homes Corporation,Construction,50553241000.0,S100W59G,9235699000.0,45518339000.0,36282640000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1826925201492027,True,False
6836,6836.T,"PLAT'HOME CO.,LTD.",Electric Appliances,725212000.0,S100W60W,464952000.0,1167385000.0,702433000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6411256294711064,True,False
2281,2281.T,"Prima Meat Packers,Ltd.",Foods,239610000000.0,S100W0KK,48486000000.0,458354000000.0,409868000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20235382496556906,True,False
4413,4413.T,"baudroie,inc.",Information & Communication,9077801000.0,S100Y6J0,5986591000.0,17423340000.0,11436749000.0,direct_gross_profit,GrossProfitIFRS,RevenueIFRS,CostOfSalesIFRS,0.6594759017079136,True,False
2923,2923.T,"SATO FOODS CO.,LTD.",Foods,48839813000.0,S100WEVJ,11497166000.0,46479026000.0,34981859000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2354056105824975,True,False
9979,9979.T,DAISYO CORPORATION,Retail Trade,29523000000.0,S100X5DP,20340000000.0,52556000000.0,32216000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6889543745554314,True,False
7860,7860.T,Avex Inc.,Information & Communication,105960000000.0,S100W7IB,35839000000.0,131691000000.0,95852000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3382314080785202,True,False
7638,7638.T,"NEW ART HOLDINGS Co.,Ltd.",Retail Trade,27328584000.0,S100W9WJ,16782887000.0,27644229000.0,10861341000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6141147671610062,True,False
2742,2742.T,"HALOWS CO.,LTD.",Retail Trade,136010000000.0,S100Y5WR,62139000000.0,219357000000.0,163579000000.0,direct_gross_profit,OperatingGrossProfit,NetSales,CostOfSales,0.4568708183221822,True,False
7649,7649.T,"SUGI HOLDINGS Co.,LTD.",Retail Trade,614493000000.0,S100Y3QN,321205000000.0,1010336000000.0,689131000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5227154743829466,True,False
7919,7919.T,"Nozaki Insatsu Shigyo Co.,Ltd.",Other Products,10671051000.0,S100W272,2897789000.0,14570564000.0,11672774000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2715561007064815,True,False
7956,7956.T,PIGEON CORPORATION,Other Products,110088000000.0,S100XS40,54839000000.0,109170000000.0,54331000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4981378533536807,True,False
3877,3877.T,"Chuetsu Pulp & Paper Co.,Ltd.",Pulp and Paper,129809000000.0,S100W24I,17098000000.0,111009000000.0,93910000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13171659900315077,True,False
