code_n,code,company_name,sector,valuation_gap_score,capital_efficiency_improvement_score,fcf_proxy_score,execution_reliability_score,quality_trap_resistance_score,phase2_confidence_score,value_trap_penalty,value_trap_penalty_reasons,transformation_partial_score,transformation_lite_score,transformation_score,transformation_score_type,transformation_fullness_score,transformation_grade
8011,8011,SANYO SHOKAI LTD.,Textiles and Apparels,78.26533278029034,41.21153183674052,10.166666666666666,37.66757774538386,32.27777777777778,0.98,10,high_sloan_accrual,38.97950686685272,42.09052276061299,38.97950686685272,partial,0.6499999999999999,C
6302,6302,"SUMITOMO HEAVY INDUSTRIES,LTD.",Machinery,67.87371126148025,33.84938012275241,91.75,83.41666666666667,47.52777777777777,0.98,0,none,63.7596030605216,62.31292374642889,63.7596030605216,partial,0.6499999999999999,C
6419,6419,Mars Group Holdings Corporation,Machinery,87.14560077436927,74.16137549150903,59.25,73.4007622319713,52.25,0.8800000000000001,5,outlier_sensitive,67.46789949007825,67.31860777700685,67.46789949007825,partial,0.8,B
7581,7581,"SAIZERIYA CO.,LTD.",Retail Trade,53.76949851613189,66.96264684119443,80.58333333333333,89.39583333333333,72.55555555555556,0.98,0,none,72.56788804674882,70.72653548873502,72.56788804674882,partial,0.8,B
2288,2288,"MARUDAI FOOD CO.,LTD.",Foods,80.95949036977146,77.98460906557736,60.20833333333333,64.7836774938516,50.30555555555556,0.8800000000000001,5,outlier_sensitive,65.2581782282038,64.26094886726167,65.2581782282038,partial,0.8,B
6794,6794,"Foster Electric Company,Limited",Electric Appliances,76.92097233683567,74.94101942390756,67.41666666666667,98.16666666666669,74.31944444444444,0.8800000000000001,5,outlier_sensitive,74.21123635361944,74.67421780805444,74.21123635361944,partial,0.8,B
1980,1980,"DAI-DAN CO.,LTD.",Construction,83.3819076813829,56.52026525690966,62.916666666666664,49.45869031299977,18.194444444444443,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,46.65058902204393,47.22576745880079,46.65058902204393,partial,0.6499999999999999,C
3349,3349,COSMOS Pharmaceutical Corporation,Retail Trade,60.675256802767706,41.899070693728454,90.08333333333334,84.7544063528956,69.55555555555556,0.98,0,none,67.70643973793807,66.31976234914502,67.70643973793807,partial,0.8,B
5423,5423,"TOKYO STEEL MANUFACTURING CO.,LTD.",Iron and Steel,81.922073683896,32.67042700389946,73.75,54.964560832586585,22.666666666666668,0.8800000000000001,5,outlier_sensitive,49.75904630792524,49.27445300579934,49.75904630792524,partial,0.6499999999999999,C
8214,8214,AOKI Holdings Inc.,Retail Trade,70.58956946674003,67.26874664938106,76.25,94.5625,78.62499999999999,0.8800000000000001,5,outlier_sensitive,71.90045447853426,70.93478683656488,71.90045447853426,partial,0.8,B
2678,2678,ASKUL Corporation,Retail Trade,67.75210022191247,50.27350936950269,63.916666666666664,73.48980515238198,62.94444444444443,0.8800000000000001,5,outlier_sensitive,59.66204700270792,59.825515193172905,59.66204700270792,partial,0.6499999999999999,C
2659,2659,"SAN-A CO.,LTD.",Retail Trade,63.737698041138934,24.776291275039185,83.25,86.29166666666667,61.361111111111114,0.8800000000000001,5,outlier_sensitive,56.64388125283775,55.977956556238425,55.977956556238425,lite,0.35,C
9202,9202,ANA HOLDINGS INC.,Air Transportation,79.09642254764005,61.749069980288674,99.0,87.70833333333333,41.55555555555555,0.98,0,none,73.46646955372988,71.18189732600632,73.46646955372988,partial,0.8,B
3941,3941,"Rengo Co.,Ltd.",Pulp and Paper,77.48858416829042,52.5437445600217,93.58333333333331,86.35416666666667,45.19444444444445,0.8800000000000001,5,outlier_sensitive,64.79118165587354,62.99421305138034,64.79118165587354,partial,0.8,C
9470,9470,"GAKKEN HOLDINGS CO.,LTD.",Information & Communication,86.99232019365724,58.01576396150686,51.083333333333336,83.00686233108108,71.125,0.98,0,none,73.40075325538507,74.13593343782688,73.40075325538507,partial,0.8,B
6814,6814,"FURUNO ELECTRIC CO.,LTD.",Electric Appliances,65.13555339848483,85.70990468444558,76.0,77.13266426258171,66.58333333333333,0.98,0,none,75.94650268162255,74.28039193016303,75.94650268162255,partial,0.8,B
4651,4651,SANIX HOLDINGS INCORPORATED,Services,78.95703455822046,44.1716169195301,22.333333333333332,74.38212238705327,50.27777777777778,0.8800000000000001,5,outlier_sensitive,54.63829547094309,58.790913784338365,54.63829547094309,partial,0.6499999999999999,C
2685,2685,"and ST HD Co.,Ltd.",Retail Trade,60.5811180339105,33.0064973979832,74.83333333333333,89.35416666666667,74.16666666666666,0.98,0,none,65.5922462520672,65.23851367764857,65.5922462520672,partial,0.6499999999999999,B
6460,6460,SEGA SAMMY HOLDINGS INC.,Machinery,69.36104402281502,38.05462451664455,75.25,49.59837598206755,33.916666666666664,0.98,10,high_sloan_accrual,45.18100482154374,43.92262542779904,45.18100482154374,partial,0.6499999999999999,C
6588,6588,TOSHIBA TEC CORPORATION,Electric Appliances,75.77983459935172,58.77492248986405,79.5,60.198177228469326,56.44444444444444,0.98,0,none,67.50341893075125,64.78450466690653,67.50341893075125,partial,0.8,B
4613,4613,"KANSAI PAINT CO.,LTD.",Chemicals,74.10627430702732,67.93964605233386,85.08333333333333,47.55836594154839,21.61111111111111,0.98,0,none,62.04460328978686,58.53325236765232,62.04460328978686,partial,0.8,C
4751,4751,"CyberAgent,Inc.",Services,57.75546049471265,70.00629202924696,94.0,95.74887403488704,86.43055555555556,0.98,0,none,78.8804885201155,76.80582792689717,78.8804885201155,partial,0.8,A
7911,7911,TOPPAN Holdings Inc.,Other Products,72.26746781028997,38.025606372851776,92.16666666666666,50.18227674757525,17.083333333333332,0.98,0,none,54.91688917140267,51.972195755051175,54.91688917140267,partial,0.8,C
3148,3148,"CREATE SD HOLDINGS CO.,LTD.",Retail Trade,65.31836637321493,34.82925500579924,78.5,80.16103495909044,69.25,0.8800000000000001,5,outlier_sensitive,59.08804809613538,58.71856790494241,58.71856790494241,lite,0.5,C
3407,3407,ASAHI KASEI CORPORATION,Chemicals,63.12746043935553,67.12615195044245,98.66666666666669,80.08333333333333,42.69444444444444,0.98,0,none,70.0201864516331,66.16523619866284,70.0201864516331,partial,0.8,B
2929,2929,"Pharma Foods International Co.,Ltd.",Foods,78.44764960183896,39.24422011859407,3.3333333333333335,37.979166666666664,38.05555555555556,0.98,22,high_sloan_accrual;negative_cfo,26.844658872180275,30.711295469927062,26.844658872180275,partial,0.6499999999999999,C
2726,2726,"PAL GROUP Holdings CO.,LTD",Retail Trade,60.896043336882585,50.657999392556995,75.83333333333333,77.0858184598743,77.70833333333334,0.98,0,none,68.35625428686281,67.76795535942983,68.35625428686281,partial,0.8,B
2002,2002,NISSHIN SEIFUN GROUP INC.,Foods,66.74354422051879,66.49902054910403,90.75,81.81130554782446,61.902777777777786,0.8800000000000001,5,outlier_sensitive,67.34882410335196,65.19485070776355,67.34882410335196,partial,0.8,B
7240,7240,NOK CORPORATION,Transportation Equipment,77.69408142375121,67.04216174291298,94.91666666666669,95.02083333333331,61.84722222222222,0.8800000000000001,5,outlier_sensitive,72.67378895374661,70.74443455348573,72.67378895374661,partial,0.8,B
7988,7988,NIFCO INC.,Chemicals,72.23606656292776,84.56563034442833,93.08333333333331,72.77379860868554,55.75,0.8800000000000001,5,outlier_sensitive,70.51530300940364,67.3012057595011,70.51530300940364,partial,0.8,B
2296,2296,ITOHAM YONEKYU HOLDINGS INC.,Foods,65.26533730046185,35.91401368989015,57.91666666666667,52.589787395596055,30.777777777777786,0.8800000000000001,5,outlier_sensitive,46.16001033399365,46.256750296124686,46.16001033399365,partial,0.6499999999999999,C
5019,5019,"Idemitsu Kosan Co.,Ltd.",Oil and Coal Products,68.90781816663988,27.45894001194502,99.33333333333331,93.33333333333331,55.44444444444444,0.98,0,none,66.26340095306294,65.09090112914865,65.09090112914865,lite,0.5,B
2379,2379,dip Corporation,Services,60.16321295298237,18.70705143493124,57.833333333333336,85.39434171527263,73.88888888888889,0.98,0,none,59.61122716743516,61.62656574825872,61.62656574825872,lite,0.5,C
5210,5210,"Nihon Yamamura Glass Co.,Ltd.",Glass and Ceramics Products,84.98256797767942,86.29037865306647,45.83333333333333,83.875,39.25,0.98,0,none,74.27578007424967,74.58655824512925,74.27578007424967,partial,0.8,B
3002,3002,GUNZE LIMITED,Textiles and Apparels,63.774365773360195,67.69555384330008,76.41666666666667,87.68483412322274,67.68055555555556,0.8800000000000001,5,outlier_sensitive,67.53111909026691,66.50699843642374,67.53111909026691,partial,0.8,B
6039,6039,"Japan Animal Referral Medical Center Co.,Ltd.",Services,91.55939270311862,46.58772302637077,13.166666666666666,98.8125,73.15277777777779,0.98,0,none,71.0405719412171,77.28713009297743,71.0405719412171,partial,0.6499999999999999,B
9699,9699,"NISHIO HOLDINGS CO.,LTD.",Services,84.43144447051475,49.43261459371644,83.66666666666667,96.83333333333331,78.65277777777777,0.8800000000000001,5,outlier_sensitive,71.8198563971163,70.88817848211993,71.8198563971163,partial,0.8,B
4043,4043,Tokuyama Corporation,Chemicals,68.72283013011103,69.89215491427511,89.91666666666667,88.9375,58.611111111111114,0.98,0,none,75.1804251615858,73.034547698656,75.1804251615858,partial,0.8,B
2269,2269,"Meiji Holdings Co.,Ltd.",Foods,61.447920825744816,38.20092400643319,92.75,67.52560013558903,42.86111111111111,0.98,0,none,59.88324105448254,57.15644875289557,59.88324105448254,partial,0.6499999999999999,C
9107,9107,"Kawasaki Kisen Kaisha,Ltd.",Marine Transportation,81.46963715852128,33.97024395563628,98.41666666666666,57.101127777994506,17.666666666666668,0.98,0,none,57.931805966690646,55.55971094882799,57.931805966690646,partial,0.6499999999999999,C
5331,5331,"NORITAKE CO.,LIMITED",Glass and Ceramics Products,79.11200805687764,59.46027974992917,17.833333333333336,49.046148162426114,32.388888888888886,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,40.468971137288335,44.46266577731213,40.468971137288335,partial,0.8,C
5440,5440,KYOEI STEEL LTD.,Iron and Steel,89.23600248616837,39.77727633153343,87.33333333333333,93.72916666666666,53.11111111111111,0.98,0,none,72.18991888672709,70.86969035559154,72.18991888672709,partial,0.6499999999999999,B
3865,3865,Hokuetsu Corporation,Pulp and Paper,84.14009390418445,59.42721181619345,87.66666666666667,95.89583333333334,63.68055555555557,0.98,0,none,77.89924795945348,76.00146043348394,77.89924795945348,partial,0.8,B
9534,9534,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,82.24330877160786,47.078579276409,82.5,90.60416666666666,59.69444444444443,0.8800000000000001,5,outlier_sensitive,66.502248067203,64.83593070898638,66.502248067203,partial,0.6499999999999999,B
6526,6526,Socionext Inc.,Electric Appliances,51.18586720847069,75.87760583879114,83.75,83.98937074829932,70.19444444444444,0.98,0,none,73.10480494206931,70.73092315672697,73.10480494206931,partial,0.8,B
5262,5262,Nippon Hume Corporation,Glass and Ceramics Products,88.08830067161853,76.49136381148068,20.333333333333332,51.73742183265799,26.861111111111107,0.98,10,high_sloan_accrual,52.2902914125919,54.87818167374763,52.2902914125919,partial,0.8,C
7130,7130,"YAMAE GROUP HOLDINGS CO.,LTD.",Wholesale Trade,80.6891023756252,27.822078820826736,80.33333333333333,83.9375,54.66666666666667,0.8800000000000001,5,outlier_sensitive,59.317651439635966,58.48781314351958,59.317651439635966,partial,0.6499999999999999,C
7459,7459,MEDIPAL HOLDINGS CORPORATION,Wholesale Trade,79.60213803079927,45.24551195419309,91.5,68.54439565948638,35.80555555555556,0.8800000000000001,5,outlier_sensitive,58.588273343378624,56.58306737642012,58.588273343378624,partial,0.8,C
7245,7245,"DAIDO METAL CO.,LTD.",Transportation Equipment,76.89418832567632,70.30179063192419,59.66666666666667,87.02083333333334,49.91666666666667,0.8800000000000001,5,outlier_sensitive,66.40623451664393,66.61194795742108,66.40623451664393,partial,0.8,B
6463,6463,"TPR CO.,LTD.",Machinery,93.29308869748117,70.00679755229004,76.33333333333333,84.87169300683108,45.666666666666664,0.98,0,none,76.45210657631597,74.28483684228068,76.45210657631597,partial,0.8,B
2613,2613,"J-OIL MILLS, INC.",Foods,84.6262097968576,77.67113330928022,72.33333333333334,92.41666666666669,62.74999999999999,0.8800000000000001,5,outlier_sensitive,74.16717148286926,72.74292293424666,74.16717148286926,partial,0.8,B
2670,2670,"ABC-MART,INC.",Retail Trade,63.683412870934006,36.38313244907568,88.0,49.506081930740955,33.13888888888889,0.8800000000000001,5,outlier_sensitive,48.75561958913924,45.95231118168797,48.75561958913924,partial,0.6499999999999999,C
8255,8255,Axial Retailing Inc.,Retail Trade,74.53350460251231,50.39615119623466,61.66666666666667,78.31545636242505,75.31944444444446,0.98,0,none,69.71609813175422,69.16247390258665,69.71609813175422,partial,0.8,B
5408,5408,"NAKAYAMA STEEL WORKS,LTD.",Iron and Steel,91.5569474859808,33.72870280341065,49.041666666666664,67.41545946736905,28.97222222222222,0.98,0,none,58.8210129551739,59.907406598940085,59.907406598940085,lite,0.5,C
7606,7606,UNITED ARROWS LTD.,Retail Trade,60.810635010739155,35.60411430528291,48.083333333333336,75.13420520006228,59.52777777777778,0.98,0,none,58.68935275851041,59.85928874772514,58.68935275851041,partial,0.6499999999999999,C
6849,6849,NIHON KOHDEN CORPORATION,Electric Appliances,66.55558452692979,18.473731656953692,68.25,52.865840899418345,33.22222222222222,0.8800000000000001,5,outlier_sensitive,43.732331111044296,43.47486764713112,43.47486764713112,lite,0.5,C
9543,9543,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,82.30624382324659,12.563982808139738,84.83333333333334,86.95833333333334,51.02777777777777,0.8800000000000001,5,outlier_sensitive,56.42300729284557,55.585225264157486,55.585225264157486,lite,0.5,C
4206,4206,"Aica Kogyo Company,Limited",Chemicals,71.09793137603776,63.87840845854201,81.25,81.79739496996595,63.041666666666664,0.8800000000000001,5,outlier_sensitive,66.90756069403892,65.73954009851293,66.90756069403892,partial,0.8,B
4631,4631,DIC Corporation,Chemicals,70.36747793628346,72.95481938762406,93.16666666666666,81.27083333333334,38.638888888888886,0.98,0,none,72.02673159699194,68.39603049073308,72.02673159699194,partial,0.8,B
6995,6995,"TOKAI RIKA CO.,LTD.",Transportation Equipment,83.01102131052322,65.52522009617168,87.25,77.91441222676441,51.65277777777778,0.8800000000000001,5,outlier_sensitive,68.00251615665836,65.82178841329974,68.00251615665836,partial,0.8,B
7832,7832,Bandai Namco Holdings Inc.,Other Products,54.34190547088059,68.12171537421953,97.66666666666669,84.33173859882395,74.41666666666666,0.98,0,none,74.06656808361896,70.94364122375167,74.06656808361896,partial,0.8,B
4534,4534,"Mochida Pharmaceutical Co.,Ltd.",Pharmaceutical,66.04949952851665,40.83549760386154,55.95833333333333,83.02561565523307,68.59722222222221,0.8800000000000001,5,outlier_sensitive,58.847409028031265,60.069016954818366,58.847409028031265,partial,0.6499999999999999,C
8217,8217,"OKUWA CO.,LTD.",Retail Trade,67.5542805854381,35.7905483498138,65.16666666666666,91.4375,78.05555555555556,0.98,0,none,67.82506979739816,66.63588374458409,66.63588374458409,lite,0.5,B
1766,1766,TOKEN CORPORATION,Construction,72.73670028767621,64.77570115842235,77.16666666666666,78.47415969493387,58.88888888888889,0.8800000000000001,5,outlier_sensitive,65.81247997528712,64.59042670141855,65.81247997528712,partial,0.8,B
7994,7994,OKAMURA CORPORATION,Other Products,73.1695553230815,63.61201106443177,10.083333333333332,47.139807224914335,45.27777777777778,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,41.102127904803915,45.0109524770159,41.102127904803915,partial,0.8,C
9603,9603,"H.I.S.Co.,Ltd.",Services,68.2628963608358,63.4615889119228,75.75,87.29166666666667,63.02777777777777,0.8800000000000001,5,outlier_sensitive,66.62056298268979,65.57257557952418,66.62056298268979,partial,0.8,B
6580,6580,"Writeup Co.,Ltd.",Services,77.52830769045072,59.40080944838875,6.75,56.0336879432624,47.333333333333336,0.98,0,none,58.555910031723926,62.0249372400109,58.555910031723926,partial,0.8,C
6418,6418,"JAPAN CASH MACHINE CO.,LTD.",Machinery,83.83699905992104,65.6216149830507,50.33333333333333,97.75,80.98611111111111,0.98,0,none,78.68852940931681,79.86469039135413,78.68852940931681,partial,0.8,A
3092,3092,"ZOZO,Inc.",Retail Trade,50.516459659578274,34.42547459033268,91.41666666666669,77.05008802687483,67.47222222222223,0.98,0,none,62.09106400293767,60.01154032030489,60.01154032030489,lite,0.5,C
9247,9247,TRE HOLDINGS CORPORATION,Services,79.06338423524959,70.89417700644745,83.33333333333334,84.06384279300946,56.72222222222222,0.8800000000000001,5,outlier_sensitive,69.94892760493289,68.4925636749107,69.94892760493289,partial,0.8,B
3479,3479,TKP Corporation,Real Estate,83.26405717856031,43.509780749764055,66.41666666666667,66.11665041816889,49.55555555555556,0.8800000000000001,5,outlier_sensitive,58.2319925900526,58.23644783159912,58.2319925900526,partial,0.6499999999999999,C
9980,9980,MRK HOLDINGS INC.,Retail Trade,65.93369942613833,16.57236572553768,15.333333333333332,96.54166666666669,89.51388888888889,0.98,0,none,60.624928112525936,65.79357287193893,65.79357287193893,lite,0.35,C
9974,9974,"Belc CO.,LTD.",Retail Trade,74.01031627683477,39.36388843024904,75.33333333333333,74.74035466445864,55.13888888888889,0.98,0,none,64.44751310841244,62.17710006764853,64.44751310841244,partial,0.6499999999999999,C
6209,6209,NPR-RIKEN CORPORATION,Machinery,79.46705598224352,51.85901869416059,71.25,85.62229437229438,51.388888888888886,0.8800000000000001,5,outlier_sensitive,63.688152011927315,63.239157185741846,63.688152011927315,partial,0.8,C
6923,6923,"Stanley Electric Co.,Ltd.",Electric Appliances,72.71086715396977,41.34526204643066,92.41666666666669,82.18223488602577,46.19444444444444,0.98,0,none,66.25392463137003,64.38719387611656,66.25392463137003,partial,0.6499999999999999,B
5929,5929,Sanwa Holdings Corporation,Metal Products,61.769515440362134,70.87466442850416,95.08333333333331,78.51340162470987,67.38888888888889,0.98,0,none,73.9312716168149,70.64912440840801,73.9312716168149,partial,0.8,B
4927,4927,POLA ORBIS HOLDINGS INC.,Chemicals,54.77820277181515,33.00489012008211,72.66666666666667,84.62823761261261,70.55555555555556,0.98,0,none,62.67010747353578,61.96740961040672,61.96740961040672,lite,0.5,C
