original_code,normalized_code,ticker_yfinance,company_name,sector,market,source_file,mapping_status
7095,7095,7095.T,"Macbee Planet,Inc.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
7938,7938,7938.T,REGAL CORPORATION,Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
1813,1813,1813.T,Fudo Tetra Corporation,Construction,Prime Market (Domestic),data/processed/scores.csv,ok
7475,7475,7475.T,"ALBIS Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3719,3719,3719.T,"AI storm Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9355,9355,9355.T,RINKO CORPORATION,Warehousing and Harbor Transportation Service,Standard Market(Domestic),data/processed/scores.csv,ok
3176,3176,3176.T,"Sanyo Trading Co.,Ltd.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3178,3178,3178.T,"CHIMNEY CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6630,6630,6630.T,YA-MAN LTD.,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6070,6070,6070.T,"CAREERLINK CO.,LTD.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
2264,2264,2264.T,"MORINAGA MILK INDUSTRY CO.,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
8214,8214,8214.T,AOKI Holdings Inc.,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7082,7082,7082.T,"Jimoty,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
5243,5243,5243.T,note inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3031,3031,3031.T,"RACCOON HOLDINGS,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
9558,9558,9558.T,"Japaniace Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3036,3036,3036.T,ALCONIX CORPORATION,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8276,8276,8276.T,"HEIWADO CO.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8881,8881,8881.T,"NISSHIN GROUP HOLDINGS Company,Limited",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
6481,6481,6481.T,"THK CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
2782,2782,2782.T,"Seria Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
5344,5344,5344.T,"MARUWA CO.,LTD.",Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
4918,4918,4918.T,IVY COSMETICS CORPORATION,Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
7864,7864,7864.T,"FUJI SEAL INTERNATIONAL,INC.",Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
7462,7462,7462.T,CAPITA Inc.,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
5602,5602,5602.T,"Kurimoto,Ltd.",Iron and Steel,Prime Market (Domestic),data/processed/scores.csv,ok
8057,8057,8057.T,"UCHIDA YOKO CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
1938,1938,1938.T,"NIPPON RIETEC CO.,LTD.",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
8078,8078,8078.T,"HANWA CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2784,2784,2784.T,Alfresa Holdings Corporation,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2804,2804,2804.T,"BULL-DOG SAUCE CO.,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
5482,5482,5482.T,AICHI STEEL CORPORATION,Iron and Steel,Prime Market (Domestic),data/processed/scores.csv,ok
7850,7850,7850.T,"SOUGOU SHOUKEN CO.,LTD.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
1420,1420,1420.T,Sanyo Homes Corporation,Construction,Standard Market(Domestic),data/processed/scores.csv,ok
6836,6836,6836.T,"PLAT'HOME CO.,LTD.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
2281,2281,2281.T,"Prima Meat Packers,Ltd.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
8570,8570,8570.T,"AEON Financial Service Co.,Ltd.",Other Financing Business,Prime Market (Domestic),data/processed/scores.csv,ok
4413,4413,4413.T,"baudroie,inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
2923,2923,2923.T,"SATO FOODS CO.,LTD.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
9979,9979,9979.T,DAISYO CORPORATION,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7860,7860,7860.T,Avex Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
7638,7638,7638.T,"NEW ART HOLDINGS Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2742,2742,2742.T,"HALOWS CO.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7649,7649,7649.T,"SUGI HOLDINGS Co.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7919,7919,7919.T,"Nozaki Insatsu Shigyo Co.,Ltd.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
4151,4151,4151.T,"Kyowa Kirin Co.,Ltd.",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
7956,7956,7956.T,PIGEON CORPORATION,Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
2897,2897,2897.T,"NISSIN FOODS HOLDINGS CO.,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
3877,3877,3877.T,"Chuetsu Pulp & Paper Co.,Ltd.",Pulp and Paper,Prime Market (Domestic),data/processed/scores.csv,ok
3360,3360,3360.T,"SHIP HEALTHCARE HOLDINGS,INC.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7525,7525,7525.T,RIX CORPORATION,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3166,3166,3166.T,"OCHI HOLDINGS CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3851,3851,3851.T,"Nippon Ichi Software,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9087,9087,9087.T,TAKASE CORPORATION,Land Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
9008,9008,9008.T,Keio Corporation,Land Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
4419,4419,4419.T,Finatext Holdings Ltd.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4235,4235,4235.T,"Ultrafabrics Holdings Co.,Ltd.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
8999,8999,8999.T,Grandy House Corporation,Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
9302,9302,9302.T,"MITSUI-SOKO HOLDINGS Co.,Ltd.",Warehousing and Harbor Transportation Service,Prime Market (Domestic),data/processed/scores.csv,ok
2689,2689,2689.T,"OLBA HEALTHCARE HOLDINGS,Inc.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2340,2340,2340.T,"GOKURAKUYU HOLDINGS CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
3556,3556,3556.T,"RenetJapanGroup,Inc.",Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
3970,3970,3970.T,Innovation Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
1438,1438,1438.T,"Gifu landscape architect Co.,Ltd.",Construction,Standard Market(Domestic),data/processed/scores.csv,ok
1981,1981,1981.T,"KYOWANISSEI CO.,LTD.",Construction,Standard Market(Domestic),data/processed/scores.csv,ok
8133,8133,8133.T,"ITOCHU ENEX CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8542,8542,8542.T,"TOMATO BANK,LTD.",Banks,Standard Market(Domestic),data/processed/scores.csv,ok
5233,5233,5233.T,TAIHEIYO CEMENT CORPORATION,Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
4536,4536,4536.T,"SANTEN PHARMACEUTICAL CO.,LTD.",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
4527,4527,4527.T,"ROHTO PHARMACEUTICAL CO.,LTD.",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
9265,9265,9265.T,"YAMASHITA HEALTH CARE HOLDINGS,INC.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3933,3933,3933.T,"CHIeru Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
5575,5575,5575.T,Globee Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3353,3353,3353.T,"Medical Ikkou Group Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9842,9842,9842.T,ARCLANDS CORPORATION,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3694,3694,3694.T,OPTiM CORPORATION,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3042,3042,3042.T,SecuAvail Inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
1431,1431,1431.T,"Lib Work Co.,Ltd.",Construction,Growth Market(Domestic),data/processed/scores.csv,ok
5590,5590,5590.T,"NETSTARS Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
8283,8283,8283.T,PALTAC CORPORATION,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8016,8016,8016.T,"ONWARD HOLDINGS CO.,LTD.",Textiles and Apparels,Prime Market (Domestic),data/processed/scores.csv,ok
9603,9603,9603.T,"H.I.S.Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
5660,5660,5660.T,"KOBELCO WIRE COMPANY,LTD.",Iron and Steel,Standard Market(Domestic),data/processed/scores.csv,ok
7122,7122,7122.T,"THE KINKI SHARYO CO.,LTD.",Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
3059,3059,3059.T,"HIRAKI CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3097,3097,3097.T,The Monogatari Corporation,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3160,3160,3160.T,"OOMITSU CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4755,4755,4755.T,"Rakuten Group,Inc.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
5580,5580,5580.T,"Prodelight Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
8349,8349,8349.T,"THE TOHOKU BANK,LTD.",Banks,Standard Market(Domestic),data/processed/scores.csv,ok
4492,4492,4492.T,GENETEC CORPORATION,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
4031,4031,4031.T,Katakura & Co-op Agri Corporation,Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
6699,6699,6699.T,"DIAMOND ELECTRIC HOLDINGS Co.,Ltd.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
9380,9380,9380.T,"Azuma Shipping Co.,Ltd.",Warehousing and Harbor Transportation Service,Standard Market(Domestic),data/processed/scores.csv,ok
5232,5232,5232.T,"Sumitomo Osaka Cement Co.,Ltd.",Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
7972,7972,7972.T,ITOKI CORPORATION,Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
3944,3944,3944.T,"Furubayashi Shiko Co.,Ltd.",Pulp and Paper,Standard Market(Domestic),data/processed/scores.csv,ok
5079,5079,5079.T,"NOVAC CO.,LTD.",Construction,Standard Market(Domestic),data/processed/scores.csv,ok
9127,9127,9127.T,"TAMAI STEAMSHIP CO.,LTD",Marine Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
9869,9869,9869.T,"KATO SANGYO CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8563,8563,8563.T,"THE DAITO BANK,LTD.",Banks,Standard Market(Domestic),data/processed/scores.csv,ok
2267,2267,2267.T,"YAKULT HONSHA CO.,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
7545,7545,7545.T,"NISHIMATSUYA CHAIN Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8337,8337,8337.T,"The Chiba Kogyo Bank,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
3968,3968,3968.T,"Segue Group Co.,Ltd.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3625,3625,3625.T,Techfirm Holdings Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
6538,6538,6538.T,Disruptors Inc.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
7683,7683,7683.T,"WA,Inc.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7698,7698,7698.T,Iceco Inc.,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3138,3138,3138.T,"Fujisan Magazine Service Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8111,8111,8111.T,Goldwin Inc.,Textiles and Apparels,Prime Market (Domestic),data/processed/scores.csv,ok
1870,1870,1870.T,"YAHAGI CONSTRUCTION CO.,LTD.",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
5843,5843,5843.T,"Nippon Insure Co.,Ltd.",Other Financing Business,Standard Market(Domestic),data/processed/scores.csv,ok
7936,7936,7936.T,ASICS Corporation,Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
9760,9760,9760.T,"SHINGAKUKAI HOLDINGS CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
8699,8699,8699.T,"HS Holdings Co.,Ltd.",Securities and Commodities Futures,Standard Market(Domestic),data/processed/scores.csv,ok
9256,9256,9256.T,"Succeed co.,ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3892,3892,3892.T,"Okayama Paper Industries Co.,Ltd.",Pulp and Paper,Standard Market(Domestic),data/processed/scores.csv,ok
3645,3645,3645.T,"Medical Net,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
8119,8119,8119.T,SANYEI CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
1515,1515,1515.T,"Nittetsu Mining Co.,Ltd.",Mining,Prime Market (Domestic),data/processed/scores.csv,ok
8291,8291,8291.T,"NISSAN TOKYO SALES HOLDINGS CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8101,8101,8101.T,GSI Creos Corporation,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3675,3675,3675.T,Cross Marketing Group Inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
4016,4016,4016.T,"MIT Holdings CO.,LTD.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
4388,4388,4388.T,"AI,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
7522,7522,7522.T,"WATAMI CO.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
1827,1827,1827.T,NAKANO CORPORATION,Construction,Standard Market(Domestic),data/processed/scores.csv,ok
8897,8897,8897.T,"MIRARTH HOLDINGS,Inc.",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
8001,8001,8001.T,ITOCHU Corporation,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4447,4447,4447.T,"PBsystems,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
5134,5134,5134.T,"POPER Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
6194,6194,6194.T,"Atrae,Inc.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
2802,2802,2802.T,"Ajinomoto Co.,Inc.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
4308,4308,4308.T,J-Stream Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7581,7581,7581.T,"SAIZERIYA CO.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2307,2307,2307.T,"CROSS CAT CO.,LTD.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3067,3067,3067.T,"TOKYO ICHIBAN FOODS CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8614,8614,8614.T,"TOYO SECURITIES CO.,LTD.",Securities and Commodities Futures,Prime Market (Domestic),data/processed/scores.csv,ok
3231,3231,3231.T,"Nomura Real Estate Holdings,Inc.",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
8242,8242,8242.T,H2O RETAILING CORPORATION,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2736,2736,2736.T,"Festaria Holdings Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3172,3172,3172.T,"Tea Life Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
8014,8014,8014.T,"CHORI CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
6955,6955,6955.T,FDK CORPORATION,Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
4570,4570,4570.T,"Immuno-Biological Laboratories Co.,Ltd.",Pharmaceutical,Growth Market(Domestic),data/processed/scores.csv,ok
3452,3452,3452.T,B-Lot Company Limited,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
7247,7247,7247.T,MIKUNI CORPORATION,Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
9147,9147,9147.T,"NIPPON EXPRESS HOLDINGS,INC.",Land Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
7513,7513,7513.T,"Kojima Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7682,7682,7682.T,"HAMAYUU CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
1758,1758,1758.T,"Taiyo Kisokogyo Co.,Ltd.",Construction,Standard Market(Domestic),data/processed/scores.csv,ok
3911,3911,3911.T,Aiming Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
9830,9830,9830.T,TRUSCO NAKAYAMA CORPORATION,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8230,8230,8230.T,"HASEGAWA CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9310,9310,9310.T,Japan Transcity Corporation,Warehousing and Harbor Transportation Service,Prime Market (Domestic),data/processed/scores.csv,ok
1964,1964,1964.T,"Chugai Ro Co.,Ltd.",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
8871,8871,8871.T,"GOLDCREST Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
9974,9974,9974.T,"Belc CO.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
1376,1376,1376.T,"KANEKO SEEDS CO.,LTD.","Fishery, Agriculture and Forestry",Standard Market(Domestic),data/processed/scores.csv,ok
1433,1433,1433.T,"BESTERRA CO.,LTD",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
8304,8304,8304.T,"Aozora Bank,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
9279,9279,9279.T,GIFT HOLDINGS INC.,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
5464,5464,5464.T,MORY INDUSTRIES INC.,Iron and Steel,Standard Market(Domestic),data/processed/scores.csv,ok
5834,5834,5834.T,"SBI Leasing Services Co.,Ltd.",Securities and Commodities Futures,Growth Market(Domestic),data/processed/scores.csv,ok
7435,7435,7435.T,"NADEX CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9835,9835,9835.T,"JUNTENDO CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4664,4664,4664.T,JAPAN RELIANCE SERVICE CORPORATION,Services,Standard Market(Domestic),data/processed/scores.csv,ok
8919,8919,8919.T,"KATITAS CO.,LTD",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
7943,7943,7943.T,NICHIHA CORPORATION,Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
7709,7709,7709.T,KUBOTEK CORPORATION,Precision Instruments,Standard Market(Domestic),data/processed/scores.csv,ok
7375,7375,7375.T,"REFINVERSE Group,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
