rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note,feature_missing_review_flag
1141,7377,7377.T,"DN HOLDINGS CO.,LTD.",Services,0.8619956927939074,1.0221206250307733,0.1267915283850892,0.4703224361100268,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0446237894995077,16078621.666666666,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1142,7409,7409.T,"AeroEdge Co.,Ltd",Transportation Equipment,0.8619320683799713,0.3270773675569541,0.0617486036700657,0.2053899674160472,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0775251314312228,624474100.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1143,3321,3321.T,"MITACHI CO.,LTD.",Wholesale Trade,0.8618629083971531,1.1041959038007665,0.1202446094737392,0.1320807203399093,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.3633180869648911,145952271.66666666,False,False,none,False,0.0,False,1,False,False,True,False,True,True,normalization_fragile;outlier_sensitive,True,normalization_fragile;outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1144,4577,4577.T,"Daito Pharmaceutical Co.,Ltd.",Pharmaceutical,0.8618533095268324,1.5029051800527513,0.0550740984412516,0.1107250910209732,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0512356144677353,121494230.0,False,False,none,False,0.0,False,1,False,False,True,False,False,True,normalization_fragile,True,normalization_fragile,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1145,9845,9845.T,PARKER CORPORATION,Chemicals,0.8617663593084385,1.461029131900638,0.1012355726231871,0.2537083821433108,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0335833666077234,26654773.333333332,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1146,9068,9068.T,"Maruzen Showa Unyu Co.,Ltd.",Land Transportation,0.8617452551159551,0.8807148527210817,0.0663446841782382,0.1021198617300404,phase2_snapshot_metric_source_unverified,phase2_snapshot_metric_source_unverified,True,"Phase2 snapshot contains a gross_profitability value, but direct historical XBRL source was not confirmed for this row.",1.0,-0.0329225834213511,293242016.6666667,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,gross_profitability_unverified;outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1147,6771,6771.T,"IKEGAMI TSUSHINKI CO.,LTD.",Electric Appliances,0.8616955383754595,3.449473287294464,0.0572840239215743,0.2049512846295204,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.1264843408349312,40359146.666666664,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1148,7421,7421.T,"KAPPA・CREATE CO.,LTD.",Retail Trade,0.8616335899103794,0.1564918058615434,0.0165991400284766,1.1965469786062806,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0847964789512847,178797256.66666666,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1149,6387,6387.T,SAMCO INC.,Machinery,0.8615933586893949,0.1527584580361542,0.0191229016155036,0.2626564737791084,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.028995065807867,1829675283.3333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1150,7066,7066.T,"Peers Co.,Ltd.",Services,0.861549224912594,0.7458172571241046,0.1374962932246499,0.3902783727543825,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0434422237242304,46300448.333333336,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1151,9722,9722.T,FUJITA KANKO INC.,Services,0.8613964236244988,0.3408927808344911,0.0860333456329537,0.1823765101078576,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.068749189889825,492975990.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1152,4027,4027.T,TAYCA CORPORATION,Chemicals,0.8613872051454379,1.1269044826620047,0.0467836103408165,0.1152074254343765,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0302828346603996,226978911.66666663,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1153,9763,9763.T,"Maruken Lease Co.,Ltd.",Wholesale Trade,0.8612354010263478,4.512802781967637,0.3260150615858468,0.1137686694939809,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0351190729472504,37624251.63228353,False,False,none,False,0.0,False,3,True,True,False,True,True,True,outlier_sensitive,True,outlier_sensitive;sector_adjusted_only,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1154,9827,9827.T,"Lilycolor Co.,Ltd.",Wholesale Trade,0.8610409134626821,1.1027554433698643,0.071008528061523,0.5473557312363864,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0507264002178681,19032680.0,False,False,none,False,0.0,False,1,False,False,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1155,4826,4826.T,"Computer Institute of Japan, Ltd.",Information & Communication,0.8609917505836223,0.5369709250750525,0.0885364030528243,0.3009822751638339,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0328572518043883,163405246.66666666,False,False,none,False,0.0,False,1,False,False,False,True,True,True,outlier_sensitive,True,outlier_sensitive;sector_adjusted_only,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1156,1965,1965.T,TECHNO RYOWA LTD.,Construction,0.8609154441181832,0.4138081754042028,0.0567161352441697,0.2173696094208051,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0333267259624914,578125116.6666666,False,False,none,False,0.0,False,2,False,True,False,True,True,True,outlier_sensitive,True,outlier_sensitive;sector_adjusted_only,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1157,6929,6929.T,"NIPPON CERAMIC CO.,LTD.",Electric Appliances,0.8607412684697823,0.5939645483094717,0.0862036203174327,0.1520786387267339,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0413927780586891,466737675.0,False,False,none,False,0.0,False,1,False,False,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1158,7874,7874.T,"LEC,INC.",Chemicals,0.8606927698551541,1.220787205964222,0.0591309807088948,0.195144317330381,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0276159292530713,83720245.0,False,False,none,False,0.0,False,0,False,False,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1159,5010,5010.T,"NIPPON SEIRO CO.,LTD.",Oil and Coal Products,0.8606615832929775,1.3290047535987055,0.1452361732923013,0.1301367352175666,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.1048698336958809,63959341.666666664,False,False,none,False,0.0,False,0,False,False,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1160,7510,7510.T,TAKEBISHI CORPORATION,Wholesale Trade,0.8605336416084763,1.0673549080655855,0.069665773512776,0.2255385291716385,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0131497236539775,84549568.33333333,False,False,none,False,0.0,False,0,False,False,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1161,1384,1384.T,"Hokuryo Co.,Ltd.","Fishery, Agriculture and Forestry",0.8604491127092403,0.8286920314466171,0.1277027711852661,0.1982202331390508,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0559762033531638,94858213.33333331,False,False,none,False,0.0,False,0,False,False,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1162,1381,1381.T,"AXYZ CO.,Ltd.","Fishery, Agriculture and Forestry",0.8603149165225568,1.017584362788964,0.0956296586482846,0.2657228315054835,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0357388038605984,48760233.333333336,False,False,none,False,0.0,False,1,False,False,False,True,False,False,none,True,sector_adjusted_only,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1163,7938,7938.T,REGAL CORPORATION,Other Products,0.8602796026677694,1.9511785012521237,0.1100656945237938,0.4357148297661665,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0182410182410182,7365608.333333333,False,False,none,False,0.0,False,2,False,True,False,True,True,True,outlier_sensitive,True,outlier_sensitive;sector_adjusted_only,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1164,1942,1942.T,"KANDENKO CO.,LTD.",Construction,0.8602436534748704,0.3144705972848503,0.0361004443126535,0.1448421203585786,phase2_snapshot_metric_source_unverified,phase2_snapshot_metric_source_unverified,True,"Phase2 snapshot contains a gross_profitability value, but direct historical XBRL source was not confirmed for this row.",0.8333333333333334,0.0410172087394081,7770475881.666667,False,False,none,False,0.0,False,3,True,True,False,True,True,True,outlier_sensitive,True,gross_profitability_unverified;outlier_sensitive;sector_adjusted_only,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1165,6907,6907.T,"GEOMATEC CO.,LTD.",Electric Appliances,0.8600976963710463,1.7983888490322744,0.071199891280988,0.0939937980642531,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0074719016665961,90657495.0,False,False,none,False,0.0,False,0,False,False,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1166,6485,6485.T,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Machinery,0.8600919210547561,1.3811179819671309,0.0826502912687982,0.2129875211965737,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0018268216565357,49408115.0,False,False,none,False,0.0,False,0,False,False,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
