rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,robust_zscore_score,robust_zscore_rank
240,1377,1377.T,SAKATA SEED CORPORATION,"Fishery, Agriculture and Forestry",0.919121824827644,0.21962044611483333,0.1885523941868481,0.3271582733998832,0.6666666666666665,0.4068895264642344,1.0,1.0,0.0,0.0,0.0,0.0,0.9001731047548711,0.0543048645548117,0.3062318703988774,0.6666666666666666,0.0242844074714036,792116691.6666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,179707657500.0,pass,0.8591660726411212,172
690,4071,4071.T,"Plus Alpha Consulting Co.,LTD.",Information & Communication,0.8875306868510149,0.025550679314754104,0.10727768604536415,0.631107975753986,0.8333333333333334,0.6617245987396411,1.0,0.9661077116244898,0.0,0.0,0.0,0.0,0.1336762738308317,0.0311257183032001,0.6617358576372956,0.8333333333333334,-0.0945741464016035,547287396.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,114103487200.0,pass,0.8591464390482896,173
37,9956,9956.T,"VALOR HOLDINGS CO.,LTD.",Retail Trade,0.958622405725816,0.26730188478673717,0.29960760914725965,0.511676260079174,0.8333333333333334,0.5647276475966688,1.0,0.8566538252065047,0.0,0.0,0.0,0.0,1.0884954397508355,0.0859772645970291,0.5220467880436152,0.8333333333333334,-0.0493334452688928,485283200.0,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,172754972720.0,pass,0.8590689031353095,174
215,9706,9706.T,"Japan Airport Terminal Co.,ltd.",Real Estate,0.9217521900309502,0.10474347560361538,0.318950809764407,0.3810287890390919,1.0,0.5196322254580995,1.0,1.0,0.0,0.0,0.0,0.0,0.4464556850100923,0.0914938500924653,0.369239608047579,1.0,-0.028300325244148,1612961591.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,444270297500.0,pass,0.8590100246729915,175
123,6302,6302.T,"SUMITOMO HEAVY INDUSTRIES,LTD.",Machinery,0.9356935128187048,0.2735902679097082,0.18554407211115734,0.23203061039114486,0.8333333333333334,0.5096488332693987,1.0,1.0,0.0,0.0,0.0,0.0,1.113332001441348,0.0534469059234131,0.1949691738594328,0.8333333333333334,-0.0236439349455095,4214246596.6666665,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,616368701440.0,pass,0.8588078550859776,176
149,2002,2002.T,NISSHIN SEIFUN GROUP INC.,Foods,0.9307101021837458,0.2209349287491818,0.22509563618074632,0.2712326076357203,1.0,0.5100992654021872,1.0,1.0,0.0,0.0,0.0,0.0,0.905364777781256,0.0647268170915106,0.2408203993096226,1.0,-0.0238540226365135,1916750076.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,555102222147.0,pass,0.858782877637053,177
233,2810,2810.T,House Foods Group Inc.,Foods,0.9199529207631336,0.24107542567820966,0.15114399035333645,0.29311507330615205,0.6666666666666665,0.5196292954831387,1.0,1.0,0.0,0.0,0.0,0.0,0.9849115682158438,0.043636172124851,0.2664144490362559,0.6666666666666666,-0.028298958663859,829138349.1666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,327824355424.0,pass,0.8584948597230069,178
197,5929,5929.T,Sanwa Holdings Corporation,Metal Products,0.9239355305352592,0.09786357595997254,0.26060278483009197,0.41438819143615035,0.8333333333333334,0.5386114988999546,1.0,1.0,0.0,0.0,0.0,0.0,0.4192828730833378,0.0748532809120655,0.4082572496908956,0.8333333333333334,-0.0371525172706102,2475157598.3333335,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,773205920900.0,pass,0.8582847230006447,179
641,4784,4784.T,"GMO internet,Inc.",Services,0.8899877557033393,0.017273599428928924,0.1434857572878898,0.4961783426850327,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.100985166883062,0.0414520817932819,0.5039201987269057,0.8333333333333334,-0.2551214772031233,787592378.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,139317490224.0,pass,0.8582520930609625,180
319,2784,2784.T,Alfresa Holdings Corporation,Wholesale Trade,0.9117258983893236,0.30152092199436664,0.2422379493080979,0.19236207773456296,0.6666666666666665,0.42658657169412517,1.0,1.0,0.0,0.0,0.0,0.0,1.2236467516186926,0.0696157203205213,0.1485722818141726,0.6666666666666666,0.0150974368919934,991256838.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,394106386800.0,pass,0.8582053106475755,181
258,3765,3765.T,"GungHo Online Entertainment,Inc.",Information & Communication,0.9173615980676996,0.2994474831993436,0.11825560850081036,0.27887668675480237,0.16666666666666666,0.40119979809267425,1.0,1.0,0.0,0.0,0.0,0.0,1.2154575097202505,0.0342565676898343,0.2497610252900149,0.1666666666666666,0.0269381743965582,709168105.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,125260651880.0,pass,0.8580672648721435,182
257,1663,1663.T,K&O Energy Group Inc.,Mining,0.917584916133967,0.24237997644700268,0.29263044528361426,0.21110790994258008,0.8333333333333334,0.574716528196314,1.0,1.0,0.0,0.0,0.0,0.0,0.9900640144033503,0.0839874118456004,0.17049767947845,0.8333333333333334,-0.0539923954372623,1031066625.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,109980767320.0,pass,0.8577595679425436,183
196,6923,6923.T,"Stanley Electric Co.,Ltd.",Electric Appliances,0.923948259981074,0.2752899492214919,0.26279791489799026,0.1858624684082386,0.8333333333333334,0.5360679995824581,1.0,1.0,0.0,0.0,0.0,0.0,1.1200450529410444,0.0754793211901376,0.1409702443286797,0.8333333333333334,-0.0359661944934695,2066017589.1666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,534715990600.0,pass,0.857646210683567,184
390,4045,4045.T,"TOAGOSEI CO.,LTD.",Chemicals,0.9058581435575346,0.2849378360145123,0.23960022419321544,0.20472380087956069,0.5,0.5304375855221596,1.0,0.9993731228125882,0.0,0.0,0.0,0.0,1.1581502909381718,0.0688634541160955,0.1630307327787482,0.5,-0.0333400925721842,566131817.5,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,186455939000.0,pass,0.8573633583101676,185
140,6460,6460.T,SEGA SAMMY HOLDINGS INC.,Machinery,0.9326760648239778,0.17848215465076675,0.3035561664002741,0.3208686411455022,0.6666666666666665,0.3790501342162386,1.0,1.0,0.0,0.0,0.0,0.0,0.7376935462086935,0.0871033736676536,0.2988754251469888,0.6666666666666666,0.0372690797684888,2637196344.1666665,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,517293396372.0,pass,0.8572474778435382,186
351,9678,9678.T,"KANAMOTO CO.,LTD.",Services,0.908885330540498,0.22391728587315754,0.23790392282979428,0.23698982565647292,1.0,0.6954159759443874,1.0,0.9934737649301855,0.0,0.0,0.0,0.0,0.9171438782661142,0.0683796773263825,0.2007695440744489,1.0,-0.1102882643084918,562789908.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,171688438130.0,pass,0.857173703358572,187
251,4208,4208.T,UBE Corporation,Chemicals,0.9180054002463036,0.35980091424206095,0.11874728996372813,0.15514582643509597,0.5,0.526563467898756,1.0,1.0,0.0,0.0,0.0,0.0,1.4538290726504557,0.0343967928201213,0.1050436136675796,0.5,-0.0315331512664206,2941879385.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,283398514826.0,pass,0.8571494000105784,188
2563,7269,7269.T,SUZUKI MOTOR CORPORATION,Transportation Equipment,0.6573790922072503,0.2221307888206652,0.2146073067946814,0.5757062439672068,0.6666666666666665,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.9100879398179522,0.0617355972356181,0.596937187338984,0.6666666666666666,,16100622640.833334,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,3743755796480.0,pass,0.8571476030453831,189
282,8086,8086.T,NIPRO CORPORATION,Precision Instruments,0.9157369366534166,0.27063454125671627,0.23171529840716726,0.18696733363746915,1.0,0.5409888458258096,1.0,1.0,0.0,0.0,0.0,0.0,1.1016580805109957,0.0666147121377207,0.1422625107507568,1.0,-0.0382613443058316,1319637650.8333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,282865442112.0,pass,0.8570809047320009,190
660,1419,1419.T,"Tama Home Co.,Ltd.",Construction,0.8891551949590931,0.09468216432751102,0.05988402964577268,0.5166438606132584,0.5,0.47607153619312587,1.0,1.0,0.0,0.0,0.0,0.0,0.4067175880605619,0.0176092810473148,0.5278569657907783,0.5,-0.0079830255666897,607815516.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,84500894500.0,pass,0.8570673593281782,191
134,9202,9202.T,ANA HOLDINGS INC.,Air Transportation,0.933092952711088,0.24350559031535238,0.41156774694468823,0.16380796068388143,0.6666666666666665,0.5893390046250754,1.0,1.0,0.0,0.0,0.0,0.0,0.9945097324415596,0.1179077441730312,0.1151749717165838,0.6666666666666666,-0.0608125179064584,9395589111.666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,1305071190016.0,pass,0.8567775426359749,192
271,9987,9987.T,"SUZUKEN CO.,LTD.",Wholesale Trade,0.9165720809780856,0.27105150259220906,0.3257575610305452,0.20394125824239207,0.6666666666666665,0.2844077357264755,1.0,1.0,0.0,0.0,0.0,0.0,1.1033049085952604,0.0934351020108543,0.1621154595426079,0.6666666666666666,0.0814115854256731,1171492866.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,369272353296.0,pass,0.8566268265385067,193
182,7832,7832.T,Bandai Namco Holdings Inc.,Other Products,0.9259468735165206,0.07585884326738129,0.18819713603356708,0.4493011849682085,0.8333333333333334,0.5788012023575553,1.0,1.0,0.0,0.0,0.0,0.0,0.3323731078359931,0.0542035466801582,0.4490919940941525,0.8333333333333334,-0.0558975431844409,9826299475.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,2386522800128.0,pass,0.8565683388000362,194
211,2206,2206.T,"Ezaki Glico Co.,Ltd.",Foods,0.9220417666419322,0.19806887865861003,0.050314018561628655,0.35844416502124865,0.6666666666666665,0.5822473171729798,1.0,1.0,0.0,0.0,0.0,0.0,0.8150531583097451,0.0148799610457866,0.3428243037178183,0.6666666666666666,-0.0575048581422464,1226195435.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,341734765592.0,pass,0.8563466536782581,195
180,4631,4631.T,DIC Corporation,Chemicals,0.9263922368694536,0.25674462452363944,0.24649418518421617,0.21609525434651877,0.6666666666666665,0.5265705205827296,1.0,1.0,0.0,0.0,0.0,0.0,1.046798545544533,0.070829577818258,0.1763309499426067,0.6666666666666666,-0.0315364407344304,2285513820.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,468900154752.0,pass,0.8563147783449682,196
362,9076,9076.T,"SEINO HOLDINGS CO.,LTD.",Land Transportation,0.9082703384782032,0.25090616631266005,0.4119049318439533,0.1550944177724283,0.8333333333333334,0.469474501015822,1.0,1.0,0.0,0.0,0.0,0.0,1.0237390046897836,0.1180039076447018,0.1049834853489288,0.8333333333333334,-0.0049060783709117,1150331653.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,413749010304.0,pass,0.8562205838610353,197
314,7947,7947.T,FP CORPORATION,Chemicals,0.9122145705367845,0.18861242332023279,0.21919261948562158,0.2791234294497785,1.0,0.5709168792478347,1.0,1.0,0.0,0.0,0.0,0.0,0.7777039968810732,0.0630433058192977,0.2500496191303991,1.0,-0.0522201873372985,729894408.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,198165369624.0,pass,0.8558025453825058,198
2620,9509,9509.T,"Hokkaido Electric Power Company,Incorporated",Electric Power and Gas,0.6222348131290317,0.5457064470523763,1.0,0.5,0.6666666666666665,0.5026625883524448,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,2.188080492126544,0.3502016016352541,,0.6666666666666666,-0.020385455018012,3309542959.906718,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,186161341626.02023,pass,0.8557136891730396,199
142,4613,4613.T,"KANSAI PAINT CO.,LTD.",Chemicals,0.9324166322522732,0.20118642956419808,0.3730618799745538,0.26599037090383626,0.33333333333333326,0.4300292649504046,1.0,1.0,0.0,0.0,0.0,0.0,0.8273662193742193,0.1069260606646498,0.2346890030759743,0.3333333333333333,0.0134917177960461,3023000225.8333335,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,423039993420.0,pass,0.8556107879965223,200
370,4681,4681.T,"RESORTTRUST,INC.",Services,0.9076991033023664,0.09899204021851012,0.1994683445348142,0.4002942574299686,1.0,0.5314923748172506,1.0,1.0,0.0,0.0,0.0,0.0,0.4237398490061827,0.0574180398017824,0.3917727797398919,1.0,-0.0338320606876238,1176155907.5,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,355741855182.0,pass,0.8553137912776876,201
153,5019,5019.T,"Idemitsu Kosan Co.,Ltd.",Oil and Coal Products,0.9299807233716616,0.25927944413737297,0.22003219747198952,0.18876215509638158,0.8333333333333334,0.6222287512991189,1.0,1.0,0.0,0.0,0.0,0.0,1.0568100544617998,0.0632827493236875,0.1443617600018092,0.8333333333333334,-0.0761527443989153,7145332335.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,1644286967808.0,pass,0.8551911560866597,202
269,8050,8050.T,SEIKO GROUP CORPORATION,Precision Instruments,0.9166832516365824,0.12228800355410484,0.15273320109504607,0.3827224806635657,1.0,0.5688230530541669,1.0,1.0,0.0,0.0,0.0,0.0,0.5157494513490897,0.0440894071969794,0.3712205743751963,1.0,-0.0512435982390294,1845328000.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,306377446620.0,pass,0.8551629669049334,203
274,7004,7004.T,Kanadevia Corporation,Machinery,0.9163257949416672,0.20936842099481712,0.3376789372355433,0.2254645667948798,0.8333333333333334,0.4682500457110372,1.0,1.0,0.0,0.0,0.0,0.0,0.8596817655080881,0.0968350197576532,0.1872894338867511,0.8333333333333334,-0.0043349757141645,1440936808.3333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,230195646738.0,pass,0.8550097378737472,204
144,7911,7911.T,TOPPAN Holdings Inc.,Other Products,0.93211368169112,0.2674765826095067,0.26599366104672234,0.20574618300320452,0.5,0.428884742812191,1.0,1.0,0.0,0.0,0.0,0.0,1.0891854252634172,0.0763907322435681,0.1642265257623295,0.5,0.0140255385335492,8475929190.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,1302448570368.0,pass,0.8547253663823254,205
242,2229,2229.T,"CALBEE,Inc.",Foods,0.9187808587029996,0.14326101280614717,0.20800867949590415,0.35967401776111974,0.5,0.5823726194197445,1.0,1.0,0.0,0.0,0.0,0.0,0.5985843276499997,0.0598537012471148,0.344262757347988,0.5,-0.057563300819365,1546889987.5,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,359292734650.0,pass,0.854403158920402,206
464,3186,3186.T,"NEXTAGE Co.,Ltd.",Retail Trade,0.900672921957867,0.05888193599151168,0.14840806875985987,0.4882138668213032,0.8333333333333334,0.4243491665338469,1.0,1.0,0.0,0.0,0.0,0.0,0.2653212128375806,0.0428559007686286,0.4946048320596886,0.8333333333333334,0.0161409931788269,1822075236.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,298931997000.0,pass,0.8543765970042846,207
363,6670,6670.T,"MCJ Co.,Ltd.",Electric Appliances,0.9082645594336604,0.09741382644634076,0.22832101926163006,0.3945987801583408,0.8333333333333334,0.5180172645141852,1.0,1.0,0.0,0.0,0.0,0.0,0.4175065449999248,0.0656466804519441,0.3851112667869014,0.8333333333333334,-0.0275470854304869,1258634811.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,214420590700.0,pass,0.8542469758332176,208
