ticker,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days
2733.T,2026-06-01,2503.0,2503.0,142900.0,256909288.33333334,1222
2734.T,2026-06-01,970.0,970.0,230100.0,360192615.0,1222
2735.T,2026-06-01,607.0,607.0,24200.0,18928766.666666668,1222
2736.T,2026-06-01,654.0,654.0,3200.0,2366236.6666666665,1222
2737.T,2026-06-01,14370.0,14370.0,112900.0,1569758833.3333333,1222
2742.T,2026-06-01,3720.0,3720.0,54900.0,139080066.66666666,1222
2747.T,2026-06-01,3045.0,3045.0,600.0,2915648.3333333335,1222
2749.T,2026-06-01,603.0,603.0,236100.0,187521540.0,1222
2750.T,2026-06-01,1261.0,1261.0,9400.0,24598263.333333332,1222
2751.T,2026-06-01,3460.0,3460.0,17800.0,74517291.66666667,1222
2752.T,2026-06-01,1141.0,1141.0,111600.0,108922770.0,1222
2753.T,2026-06-01,1297.0,1297.0,59500.0,80127405.0,1222
2760.T,2026-06-01,4175.0,4175.0,192400.0,695089530.0,1222
2762.T,2026-06-01,94.0,94.0,70900.0,7216708.333333333,1222
2763.T,2026-06-01,1031.0,1031.0,41200.0,71096026.66666667,1222
2764.T,2026-06-01,137.0,137.0,340900.0,47479335.0,1222
2767.T,2026-06-01,1383.0,1383.0,509200.0,664230243.3333334,1222
2768.T,2026-06-01,5143.0,5143.0,2071100.0,10793430716.666666,1222
2769.T,2026-06-01,815.0,815.0,9000.0,7522401.666666667,1222
2776.T,2026-06-01,119.0,119.0,1232900.0,86936205.0,1222
2778.T,2026-06-01,110.0,110.0,61800.0,21675880.0,1222
2780.T,2026-06-01,5290.0,5290.0,154100.0,573694491.6666666,1222
2782.T,2026-06-01,3710.0,3710.0,205000.0,1259672700.0,1222
2784.T,2026-06-01,2163.0,2163.0,524700.0,991256838.3333334,1222
2788.T,2026-06-01,371.0,371.0,66200.0,16914056.666666668,1222
2789.T,2026-06-01,454.0,454.0,6300.0,1412426.6666666667,1222
2790.T,2026-06-01,2097.0,2097.0,12800.0,16798460.0,1222
2791.T,2026-06-01,4060.0,4060.0,209100.0,485456225.0,1222
2792.T,2026-06-01,1351.0,1351.0,329900.0,156530006.66666666,1222
2795.T,2026-06-01,920.0,920.0,200.0,925801.6666666666,1222
2796.T,2026-06-01,505.0,505.0,8400.0,4681075.0,1222
2798.T,2026-06-01,2988.0,2988.0,1800.0,7498815.0,1222
2801.T,2026-06-01,1396.0,1396.0,6789200.0,5895553873.333333,1222
2802.T,2026-06-01,5380.0,5380.0,4772200.0,20690147405.0,1222
2804.T,2026-06-01,1716.0,1716.0,24700.0,48921296.666666664,1222
2805.T,2026-06-01,5490.0,5490.0,52000.0,208716791.66666666,1222
2806.T,2026-05-29,1964.0,1964.0,700.0,3001801.6666666665,1221
2809.T,2026-06-01,4074.0,4074.0,470000.0,1853444786.6666667,1222
2810.T,2026-06-01,3464.0,3464.0,446900.0,829138349.1666666,1222
2811.T,2026-06-01,2533.0,2533.0,377600.0,862974855.0,1222
2813.T,2026-05-29,3900.0,3900.0,1400.0,13560591.666666666,1221
2814.T,2026-06-01,2993.0,2993.0,3700.0,5206893.333333333,1222
2815.T,2026-06-01,5380.0,5380.0,67400.0,364391033.3333333,1222
2816.T,2026-06-01,1399.0,1399.0,2300.0,4389540.0,1222
2818.T,2026-06-01,1722.0,1722.0,2000.0,8440260.0,1222
2819.T,2026-06-01,2332.0,2332.0,24600.0,43411520.0,1222
2820.T,2026-06-01,4510.0,4510.0,13300.0,77433458.33333333,1222
2831.T,2026-06-01,3485.0,3485.0,300.0,7514508.333333333,1222
2871.T,2026-06-01,1879.5,1879.5,3101900.0,2371136350.8333335,1222
2872.T,2026-06-01,2200.0,2200.0,1100.0,4627351.666666667,1222
2874.T,2026-06-01,2508.0,2508.0,237000.0,385237018.3333333,1222
2875.T,2026-06-01,10820.0,10820.0,421500.0,3969695666.6666665,1222
2876.T,2026-06-01,448.0,448.0,8700.0,1796230.0,1222
2877.T,2026-06-01,735.0,735.0,600.0,2145030.0,1222
2882.T,2026-06-01,1980.0,1980.0,20400.0,48179930.0,1222
2883.T,2026-06-01,1970.0,1970.0,5000.0,4671995.0,1222
2884.T,2026-06-01,596.0,596.0,369400.0,131427036.66666667,1222
2892.T,2026-06-01,3975.0,3975.0,2900.0,27981833.333333332,1222
2894.T,2026-06-01,324.0,324.0,4300.0,3721635.0,1222
2897.T,2026-06-01,2597.0,2597.0,1534000.0,3573534384.1666665,1222
2901.T,2026-06-01,198.0,198.0,66600.0,79092873.33333333,1222
2903.T,2026-06-01,1496.0,1496.0,10300.0,10548400.0,1222
2904.T,2026-06-01,768.0,768.0,5100.0,3941398.3333333335,1222
2907.T,2026-06-01,1362.0,1362.0,3000.0,5135173.333333333,1222
2908.T,2026-06-01,1472.0,1472.0,92200.0,102892838.33333333,1222
2910.T,2026-06-01,1231.0,1231.0,103900.0,136960926.66666666,1222
2911.T,2026-05-29,2235.0,2235.0,100.0,2323573.3333333335,1221
2914.T,2026-06-01,6068.0,6068.0,4385200.0,25185092998.333332,1222
2915.T,2026-06-01,1932.0,1932.0,34600.0,89062971.66666667,1222
2916.T,2026-06-01,719.0,719.0,1200.0,1661186.6666666667,1222
2917.T,2026-06-01,921.0,921.0,1900.0,2030856.6666666667,1222
2918.T,2026-06-01,2616.0,2616.0,88800.0,376477828.3333333,1222
2922.T,2026-06-01,1874.0,1874.0,23700.0,48021205.0,1222
2923.T,2026-06-01,7300.0,7300.0,1700.0,27595650.0,1222
2924.T,2026-06-01,2120.0,2120.0,18100.0,23827326.666666668,1222
2926.T,2026-06-01,100.0,100.0,203000.0,22520201.666666668,1222
2927.T,2026-06-01,840.0,840.0,27400.0,29200446.666666668,1222
2929.T,2026-06-01,644.0,644.0,155600.0,187330905.0,1222
2930.T,2026-06-01,123.0,123.0,321900.0,65383940.0,1222
2931.T,2026-06-01,357.0,357.0,1449900.0,485913766.6666667,1222
2932.T,2026-06-01,1021.0,1021.0,22800.0,26718475.0,1222
2933.T,2026-06-01,1027.0,1027.0,33200.0,29301951.666666668,1222
2934.T,2026-06-01,1580.0,1580.0,6500.0,14769026.666666666,1162
2935.T,2026-06-01,1079.0,1079.0,42500.0,42765180.0,914
2936.T,2026-06-01,298.0,298.0,37700.0,13270301.666666666,865
2937.T,2026-06-01,1702.0,1702.0,6800.0,6785321.666666667,840
2938.T,2026-06-01,1525.0,1525.0,249200.0,143905093.33333334,651
2961.T,2026-05-29,5100.0,5100.0,100.0,1007191.6666666666,1112
2962.T,2026-06-01,1100.0,1100.0,170500.0,217537406.66666666,694
2970.T,2026-06-01,1124.0,1124.0,23900.0,37476971.666666664,1222
2975.T,2026-06-01,1520.0,1520.0,239500.0,371586011.6666667,1222
2978.T,2026-06-01,378.0,378.0,11600.0,5351291.666666667,1222
2980.T,2026-06-01,2463.0,2463.0,606300.0,1330277315.0,1222
2981.T,2026-06-01,1961.0,1961.0,8700.0,22633461.666666668,1222
2982.T,2026-06-01,386.0,386.0,1326300.0,248148980.0,1222
2983.T,2026-06-01,1362.0,1362.0,59900.0,145330008.33333334,1222
2984.T,2026-06-01,729.0,729.0,5500.0,9192866.666666666,965
2985.T,2026-05-29,1600.0,1600.0,0.0,0.0,1221
2986.T,2026-06-01,8730.0,8730.0,98300.0,733063466.6666666,1222
2990.T,2026-05-29,342.0,342.0,0.0,56023.333333333336,1202
2991.T,2026-06-01,584.0,584.0,7000.0,16225385.0,1186
2992.T,2026-05-29,11460.0,11460.0,0.0,0.0,1182
2993.T,2026-06-01,2044.0,2044.0,2400.0,5187565.0,1081
2994.T,2026-05-29,1040.0,1040.0,0.0,0.0,1064
2995.T,2026-05-29,1500.0,1500.0,0.0,0.0,1060
2997.T,2026-06-01,950.0,950.0,900.0,3254485.0,999
2998.T,2026-06-01,439.0,439.0,269200.0,102828890.0,998
2999.T,2026-06-01,562.0,562.0,8600.0,12338323.333333334,962
3001.T,2026-06-01,2451.0,2451.0,49800.0,92550538.33333333,1222
3002.T,2026-06-01,3715.0,3715.0,242600.0,1160320833.3333333,1222
3003.T,2026-06-01,1651.0,1651.0,3062300.0,4461544794.166667,1222
3004.T,2026-06-01,2084.0,2084.0,15700.0,24585248.333333332,1222
3010.T,2026-06-01,164.0,164.0,364300.0,46942993.333333336,1222
3011.T,2026-06-01,151.0,151.0,274500.0,25392270.0,1222
3020.T,2026-06-01,4200.0,4200.0,1600.0,15546500.0,1222
3021.T,2026-06-01,1658.0,1658.0,34400.0,81479821.66666667,1222
3023.T,2026-06-01,1712.0,1712.0,52600.0,97829025.0,1222
3024.T,2026-06-01,1006.0,1006.0,3300.0,4730276.666666667,1222
3028.T,2026-06-01,2015.0,2015.0,243700.0,375134426.6666667,1222
3030.T,2026-06-01,934.0,934.0,26200.0,40226348.333333336,1222
3031.T,2026-06-01,641.0,641.0,74500.0,119282586.66666667,1222
3034.T,2026-06-01,1805.0,1805.0,170500.0,334768013.3333333,1222
3035.T,2026-06-01,799.0,799.0,8500.0,8794361.666666666,1222
3036.T,2026-06-01,2424.0,2424.0,158700.0,403372276.6666667,1222
3038.T,2026-06-01,2659.0,2659.0,1458300.0,5781448567.5,1222
3040.T,2026-06-01,2199.0,2199.0,122400.0,127042691.66666667,1222
3041.T,2026-06-01,570.0,570.0,25800.0,8164265.0,1222
3042.T,2026-06-01,295.0,295.0,47100.0,13258456.666666666,1222
3045.T,2026-06-01,1478.0,1478.0,1000.0,1867606.6666666667,1222
3046.T,2026-06-01,8110.0,8110.0,285300.0,1699515383.3333333,1222
3048.T,2026-06-01,1752.0,1752.0,414300.0,891480108.3333334,1222
3050.T,2026-06-01,1429.0,1429.0,428800.0,508394780.0,1222
3053.T,2026-06-01,185.0,185.0,487500.0,44967386.666666664,1222
3054.T,2026-06-01,235.0,235.0,11500.0,2356211.6666666665,1222
3058.T,2026-06-01,682.0,682.0,1700.0,1188678.3333333333,1222
3059.T,2026-06-01,714.0,714.0,2700.0,4995076.666666667,1222
3063.T,2026-06-01,1004.0,1004.0,225700.0,15396581.666666666,1222
3064.T,2026-06-01,1926.0,1926.0,2526300.0,6105263480.833333,1222
3065.T,2026-06-01,1616.0,1616.0,1000.0,1841943.3333333333,1222
3067.T,2026-06-01,452.0,452.0,700.0,5181326.666666667,1222
3068.T,2026-06-01,2914.0,2914.0,2700.0,15396125.0,1222
3069.T,2026-06-01,152.0,152.0,74700.0,16154365.0,1222
3070.T,2026-06-01,92.0,92.0,2066200.0,462294411.6666667,1222
3071.T,2026-06-01,101.0,101.0,32600.0,4741771.666666667,1222
3075.T,2026-06-01,1598.0,1598.0,6000.0,10630475.0,1222
3076.T,2026-06-01,2850.0,2850.0,194300.0,321181283.3333333,1222
3077.T,2026-06-01,797.0,797.0,10500.0,70987671.66666667,1222
3079.T,2026-06-01,981.0,981.0,7000.0,4285878.333333333,1222
3080.T,2026-06-01,748.0,748.0,2200.0,3568838.3333333335,1222
3082.T,2026-06-01,980.0,980.0,18500.0,9477166.666666666,1222
3083.T,2026-06-01,1015.0,1015.0,105900.0,309441841.6666667,1222
3086.T,2026-06-01,2209.0,2209.0,1644500.0,3193183084.1666665,1222
3087.T,2026-06-01,2609.0,2609.0,159100.0,371988901.6666667,1222
3088.T,2026-06-01,2285.0,2285.0,2724500.0,6540671277.5,1222
3089.T,2026-06-01,1252.0,1252.0,24300.0,48838031.666666664,1222
3091.T,2026-06-01,4185.0,4185.0,112200.0,215942383.33333334,1222
3092.T,2026-06-01,1018.0,1018.0,5415300.0,5356770378.154297,1222
3093.T,2026-06-01,1819.0,1819.0,146200.0,229812250.0,1222
3096.T,2026-06-01,1614.0,1614.0,2800.0,7571130.0,1222
3097.T,2026-06-01,4720.0,4720.0,361400.0,838203425.0,1222
3099.T,2026-06-01,3350.0,3350.0,2403200.0,5978154790.0,1222
3101.T,2026-06-01,1915.0,1915.0,3012400.0,1210438066.6666667,1222
3103.T,2026-06-01,1312.0,1312.0,2778600.0,24257408651.666668,1222
3104.T,2026-06-01,4065.0,4065.0,193700.0,1066016735.740153,1222
3105.T,2026-06-01,2422.0,2422.0,935000.0,2026098104.1666667,1222
3106.T,2026-06-01,9960.0,9960.0,48500.0,403914166.6666667,1222
3107.T,2026-06-01,3471.0,3471.0,463000.0,923766207.5,1222
3109.T,2026-06-01,995.0,995.0,107300.0,54882281.666666664,1222
3110.T,2026-06-01,24240.0,24240.0,2422400.0,56759289100.0,1222
3111.T,2026-06-01,183.0,183.0,8000.0,4771068.333333333,1222
3113.T,2026-06-01,73.0,73.0,361700.0,66767515.0,1222
3116.T,2026-06-01,2208.5,2208.5,1221900.0,1990186111.6666667,1222
3121.T,2026-06-01,225.0,225.0,129300.0,17440658.333333332,1222
3123.T,2026-06-01,645.0,645.0,2100.0,2370130.0,1222
3131.T,2026-06-01,3960.0,3960.0,97900.0,47403175.0,1222
3132.T,2026-06-01,3225.0,3225.0,819400.0,2216093099.1666665,1222
3133.T,2026-06-01,150.0,150.0,1062400.0,195938403.33333334,1222
3134.T,2026-06-01,393.0,393.0,65400.0,90865578.33333333,1222
3135.T,2026-06-01,1228.0,1228.0,32900.0,31829240.0,1222
3137.T,2026-06-01,198.0,198.0,92600.0,100214653.33333333,1222
3138.T,2026-06-01,1133.0,1133.0,1500.0,4335250.0,1222
3139.T,2026-06-01,3115.0,3115.0,90700.0,170163516.66666666,1222
3140.T,2026-06-01,1045.0,1045.0,15600.0,14232188.333333334,1222
3143.T,2026-06-01,646.0,646.0,3000.0,9028146.666666666,1222
3148.T,2026-06-01,3220.0,3220.0,293100.0,644299083.3333334,1222
3150.T,2026-06-01,2370.0,2370.0,117900.0,201039335.0,1222
3151.T,2026-06-01,1580.0,1580.0,108300.0,174287908.33333334,1222
3153.T,2026-06-01,2758.0,2758.0,62100.0,143553723.33333334,1222
3154.T,2026-06-01,829.0,829.0,32500.0,29302195.0,1222
3156.T,2026-06-01,4310.0,4310.0,204900.0,227436006.66666666,1222
3157.T,2026-06-01,1409.0,1409.0,1900.0,7381085.0,1222
3159.T,2026-06-01,356.0,356.0,79800.0,19280395.0,1222
3160.T,2026-06-01,555.0,555.0,24200.0,11700545.0,1222
3161.T,2026-06-01,650.0,650.0,40800.0,19614345.0,1222
3166.T,2026-06-01,1375.0,1375.0,6600.0,14406286.666666666,1222
3167.T,2026-06-01,1087.0,1087.0,315100.0,400618005.0,1222
3168.T,2026-06-01,1413.0,1413.0,56200.0,277729266.6666667,1222
3169.T,2026-06-01,663.0,663.0,2800.0,2382180.0,1222
3172.T,2026-06-01,1148.0,1148.0,3700.0,3398263.3333333335,1222
3173.T,2026-06-01,961.0,961.0,2100.0,3257125.0,1222
3174.T,2026-06-01,519.0,519.0,14800.0,5942458.333333333,1222
3175.T,2026-06-01,921.0,921.0,8100.0,18610050.0,1222
3176.T,2026-06-01,1540.0,1540.0,89500.0,137642525.0,1222
3177.T,2026-06-01,3355.0,3355.0,1400.0,7235441.666666667,1222
3178.T,2026-06-01,1052.0,1052.0,66600.0,32587450.0,1222
3179.T,2026-06-01,1046.0,1046.0,149700.0,222297560.0,1222
3180.T,2026-06-01,1391.0,1391.0,20900.0,77756131.66666667,1222
3181.T,2026-06-01,961.0,961.0,6100.0,10752465.0,1222
3182.T,2026-06-01,1465.0,1465.0,72000.0,162832058.33333334,1222
3183.T,2026-06-01,1205.0,1205.0,28300.0,48303841.666666664,1222
3184.T,2026-06-01,4445.0,4445.0,100.0,2253258.3333333335,1222
3185.T,2026-06-01,214.0,214.0,200200.0,59387936.666666664,1222
3186.T,2026-06-01,3705.0,3705.0,401100.0,1822075236.6666667,1222
3187.T,2026-06-01,232.0,232.0,24000.0,4857536.666666667,1222
3189.T,2026-06-01,119.0,119.0,184200.0,31045938.333333332,1222
3190.T,2026-06-01,569.0,569.0,1800.0,1135335.0,1222
3191.T,2026-06-01,2187.0,2187.0,643000.0,459830761.6666667,1222
3192.T,2026-06-01,365.0,365.0,57200.0,90086686.66666667,1222
3193.T,2026-06-01,2779.0,2779.0,77400.0,181675665.0,1222
3195.T,2026-06-01,443.0,443.0,50100.0,32570341.666666668,1222
3196.T,2026-06-01,1587.0,1587.0,133200.0,408025218.3333333,1222
3197.T,2026-06-01,2712.0,2712.0,3255200.0,4065696330.8333335,1222
3198.T,2026-06-01,2248.0,2248.0,40400.0,155062453.33333334,1222
3199.T,2026-06-01,1303.0,1303.0,37800.0,39417690.0,1222
3201.T,2026-06-01,1736.0,1736.0,244700.0,300487875.0,1222
3202.T,2026-06-01,150.0,150.0,477100.0,9889438.333333334,1222
3204.T,2026-06-01,511.0,511.0,11200.0,9856486.666666666,1222
3205.T,2026-06-01,760.0,760.0,197500.0,382065946.6666667,1222
3221.T,2026-06-01,3120.0,3120.0,38800.0,99031733.33333333,1222
3222.T,2026-06-01,809.0,809.0,493600.0,333229565.0,1222
3223.T,2026-06-01,906.0,906.0,600.0,2490540.0,1222
3224.T,2026-06-01,768.0,768.0,3300.0,2350143.3333333335,1222
3231.T,2026-06-01,894.2000122070312,894.2000122070312,6922100.0,3195873363.69517,1222
3232.T,2026-06-01,507.0,507.0,198400.0,82209891.66666667,1222
3236.T,2026-06-01,278.0,278.0,406800.0,104545070.0,1222
3237.T,2026-06-01,70.0,70.0,132800.0,46913386.666666664,1222
3238.T,2026-06-01,365.0,365.0,6000.0,7547003.333333333,1222
3241.T,2026-06-01,578.0,578.0,4100.0,3537320.0,1222
3242.T,2026-06-01,518.0,518.0,212000.0,50905501.666666664,1222
3245.T,2026-06-01,976.0,976.0,305900.0,278794800.0,1222
3246.T,2026-06-01,630.0,630.0,6800.0,5198883.333333333,1222
3248.T,2026-06-01,857.0,857.0,2300.0,4632951.666666667,1222
3252.T,2026-06-01,2898.0,2898.0,226100.0,423440098.3333333,1222
3261.T,2026-06-01,389.0,389.0,2100.0,5255588.333333333,1222
3266.T,2026-06-01,80.0,80.0,60100.0,11925053.333333334,1222
3267.T,2026-06-01,665.0,665.0,51100.0,48044646.666666664,1222
3271.T,2026-06-01,1269.0,1269.0,19000.0,303460510.0,1222
3276.T,2026-06-01,1320.0,1320.0,44200.0,44902183.333333336,1222
3277.T,2026-06-01,1258.0,1258.0,18200.0,12102395.0,1222
3280.T,2026-06-01,966.0,966.0,17900.0,11916026.666666666,1222
3284.T,2026-06-01,1149.0,1149.0,366600.0,255784588.33333334,1222
3286.T,2026-06-01,1047.0,1047.0,6200.0,5634536.666666667,1222
3288.T,2026-06-01,8324.0,8324.0,405500.0,3096627380.0,1222
3289.T,2026-06-01,1301.0,1301.0,3179700.0,3907770766.6666665,1222
3291.T,2026-06-01,2057.0,2057.0,745800.0,1447048817.5,1222
3293.T,2026-06-01,764.0,764.0,2000.0,3067990.0,1222
3294.T,2026-06-01,4825.0,4825.0,4000.0,206810645.0,1222
3297.T,2026-06-01,1165.0,1165.0,4900.0,8887350.0,1222
3299.T,2026-06-01,1669.0,1669.0,374700.0,284233420.0,1222
3300.T,2026-06-01,2150.0,2150.0,86700.0,65518525.0,1222
3302.T,2026-06-01,3355.0,3355.0,96700.0,141838696.66666666,1222
3306.T,2026-06-01,602.0,602.0,2100.0,4408993.333333333,1222
3315.T,2026-06-01,98.0,98.0,1743000.0,1161864911.6666667,1222
3317.T,2026-06-01,1365.0,1365.0,1300.0,6076041.666666667,1222
3320.T,2026-06-01,1302.0,1302.0,9900.0,22646958.333333332,1222
3321.T,2026-06-01,1785.0,1785.0,91200.0,145952271.66666666,1222
3323.T,2026-06-01,72.0,72.0,386400.0,48554191.666666664,1222
3326.T,2026-06-01,604.0,604.0,8200.0,9794496.666666666,1222
3329.T,2026-06-01,1999.0,1999.0,11200.0,27947530.0,1222
3333.T,2026-06-01,1243.0,1243.0,134400.0,224447166.66666666,1222
3349.T,2026-06-01,5829.0,5829.0,744800.0,2960785696.6666665,1222
3350.T,2026-06-01,295.0,295.0,17445200.0,9350779301.666666,1222
3352.T,2026-06-01,1700.0,1700.0,3100.0,3053288.3333333335,1222
3353.T,2026-06-01,2710.0,2710.0,1100.0,9971926.666666666,1222
3355.T,2026-06-01,1546.0,1546.0,50400.0,77897028.33333333,1222
3358.T,2026-06-01,92.0,92.0,49000.0,109203061.66666667,1222
3359.T,2026-06-01,496.0,496.0,11100.0,15202858.333333334,1222
3360.T,2026-06-01,1982.5,1982.5,349500.0,538698653.3333334,1222
3361.T,2026-06-01,863.0,863.0,4500.0,9434158.333333334,1222
3370.T,2026-06-01,502.0,502.0,9300.0,23327361.666666668,1222
3371.T,2026-06-01,1606.0,1606.0,23700.0,66806153.333333336,1222
3372.T,2026-06-01,219.0,219.0,15400.0,3299963.3333333335,1222
3374.T,2026-06-01,3010.0,3010.0,36200.0,73428053.33333333,1222
3375.T,2026-06-01,1746.0,1746.0,300.0,982270.0,1222
3377.T,2026-06-01,370.0,370.0,10900.0,5761561.666666667,1222
3382.T,2026-06-01,1834.0,1834.0,6022400.0,14576106490.833334,1222
3386.T,2026-06-01,1222.0,1222.0,7000.0,7809665.0,1222
3387.T,2026-06-01,709.0,709.0,1300800.0,798421978.3333334,1222
3388.T,2026-06-01,2075.0,2075.0,38000.0,108461381.66666667,1222
3391.T,2026-06-01,1946.0,1946.0,2004600.0,5370741455.0,1222
3392.T,2026-06-01,804.0,804.0,55300.0,38285641.666666664,1222
3393.T,2026-06-01,3030.0,3030.0,39300.0,129176081.66666667,1222
3395.T,2026-06-01,2464.0,2464.0,200100.0,286046453.3333333,1222
3396.T,2026-06-01,828.0,828.0,5200.0,5782095.0,1222
3397.T,2026-06-01,3766.0,3766.0,324200.0,1485082788.3333333,1222
3399.T,2026-06-01,3110.0,3110.0,101500.0,534956868.3333333,1222
3401.T,2026-06-01,1617.0,1617.0,823100.0,2122011092.5,1222
3402.T,2026-06-01,1139.0,1139.0,5767700.0,6402814963.333333,1222
3405.T,2026-06-01,1610.0,1610.0,1616800.0,2948053131.6666665,1222
3407.T,2026-06-01,1768.0,1768.0,4386200.0,9208645430.0,1222
3409.T,2026-06-01,98.0,98.0,133100.0,14014475.0,1222
3415.T,2026-06-01,346.0,346.0,812200.0,364052646.6666667,1222
3416.T,2026-06-01,820.0,820.0,5100.0,2337093.3333333335,1222
3417.T,2026-06-01,1119.0,1119.0,4700.0,8723486.666666666,1222
3418.T,2026-06-01,1104.0,1104.0,13300.0,21550721.666666668,1222
3420.T,2026-06-01,1512.0,1512.0,4500.0,6791870.0,1222
3421.T,2026-06-01,1733.0,1733.0,34500.0,45810426.666666664,1222
3422.T,2026-06-01,485.0,485.0,21100.0,8274173.333333333,1222
3423.T,2026-06-01,273.0,273.0,29200.0,25281921.666666668,1222
3426.T,2026-06-01,1309.0,1309.0,600.0,1104630.0,1222
3431.T,2026-06-01,1457.0,1457.0,178200.0,322607561.6666667,1222
3433.T,2026-06-01,3190.0,3190.0,244600.0,730299221.6666666,1222
3434.T,2026-06-01,1232.0,1232.0,2800.0,9273623.333333334,1222
3435.T,2026-06-01,1366.0,1366.0,2700.0,4219643.333333333,1222
3436.T,2026-06-01,4372.0,4372.0,22117600.0,31328762263.333332,1222
3437.T,2026-06-01,2762.0,2762.0,200.0,1297398.3333333333,1222
3439.T,2026-06-01,670.0,670.0,1600.0,2552610.0,1222
3440.T,2026-06-01,937.0,937.0,25800.0,5694283.333333333,1222
3441.T,2026-06-01,2824.0,2824.0,78200.0,242529890.0,1222
3443.T,2026-06-01,1165.0,1165.0,573600.0,603407098.0633545,1222
3444.T,2026-06-01,1080.0,1080.0,260200.0,1359647176.6666667,1222
3445.T,2026-06-01,7190.0,7190.0,221400.0,1281878108.3333333,1222
3446.T,2026-06-01,1786.0,1786.0,35600.0,155157165.0,1222
3447.T,2026-06-01,879.0,879.0,57100.0,48967196.666666664,1222
3448.T,2026-05-29,3500.0,3500.0,0.0,0.0,1221
3449.T,2026-06-01,6830.0,6830.0,139100.0,702634568.3333334,1222
3450.T,2026-05-29,1160.0,1160.0,0.0,0.0,1129
3452.T,2026-06-01,1399.0,1399.0,106100.0,113304101.66666667,1222
3454.T,2026-06-01,1204.0,1204.0,6100.0,15076075.0,1222
3457.T,2026-06-01,993.0,993.0,283700.0,80409173.33333333,1222
3461.T,2026-06-01,567.0,567.0,4200.0,7530291.666666667,1222
3465.T,2026-06-01,3400.0,3400.0,140100.0,558615583.3333334,1222
3467.T,2026-06-01,2435.0,2435.0,15900.0,29098995.0,1222
3469.T,2026-06-01,1015.0,1015.0,10100.0,5053941.666666667,1222
3474.T,2026-06-01,537.0,537.0,5500.0,1146121.6666666667,1222
3475.T,2026-06-01,1355.0,1355.0,73400.0,334606838.3333333,1222
3477.T,2026-06-01,791.0,791.0,1000.0,2802848.3333333335,1222
3479.T,2026-06-01,1562.0,1562.0,255000.0,323165016.6666667,1222
3480.T,2026-06-01,6910.0,6910.0,126000.0,403102833.3333333,1222
3482.T,2026-06-01,2768.0,2768.0,203500.0,376826598.3333333,1222
3483.T,2026-05-29,1500.0,1500.0,0.0,0.0,1221
3484.T,2026-06-01,1055.0,1055.0,13600.0,13461216.666666666,1222
3486.T,2026-06-01,1761.0,1761.0,122900.0,173072185.0,1222
3489.T,2026-06-01,703.0,703.0,109100.0,66867393.333333336,1222
3490.T,2026-06-01,2864.0,2864.0,700.0,5665446.666666667,1222
3491.T,2026-06-01,1492.0,1492.0,193400.0,396655061.6666667,1222
3494.T,2026-06-01,330.0,330.0,9900.0,2241603.3333333335,1222
3495.T,2026-06-01,2380.0,2380.0,400.0,2200466.6666666665,1222
3496.T,2026-06-01,4155.0,4155.0,59100.0,397826325.0,1222
3498.T,2026-06-01,5930.0,5930.0,335500.0,2521007666.6666665,1222
3501.T,2026-06-01,1116.0,1116.0,161900.0,54063843.333333336,1222
3512.T,2026-06-01,850.0,850.0,25800.0,37885303.333333336,1222
3513.T,2026-06-01,3090.0,3090.0,5000.0,40510291.666666664,1222
3521.T,2026-06-01,149.0,149.0,34000.0,6005763.333333333,1222
3524.T,2026-06-01,1440.0,1440.0,2900.0,18701143.333333332,1222
3529.T,2026-06-01,1022.0,1022.0,52300.0,67376943.33333333,1222
3536.T,2026-06-01,128.0,128.0,99700.0,3053123.3333333335,1222
3537.T,2026-06-01,1619.0,1619.0,2600.0,3611335.0,1222
3538.T,2026-06-01,931.0,931.0,73700.0,16754046.666666666,1222
3539.T,2026-06-01,1248.0,1248.0,148900.0,144716800.0,1222
3542.T,2026-06-01,1360.0,1360.0,9700.0,47570076.666666664,1222
3543.T,2026-06-01,2753.0,2753.0,479900.0,687568573.3333334,1222
3544.T,2026-06-01,823.0,823.0,41000.0,23715388.333333332,1222
