effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial
20260430,6317,6317.T,Kitagawa Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6322,6322.T,TACMINA CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6323,6323.T,RORZE CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6324,6324.T,Harmonic Drive Systems Inc.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6325,6325.T,"TAKAKITA CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6326,6326.T,KUBOTA CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,2,TOPIX Large70,False
20260430,6327,6327.T,"KITAGAWA SEIKI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6328,6328.T,"EBARA JITSUGYO CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6330,6330.T,TOYO ENGINEERING CORPORATION,Prime Market (Domestic),2050,Construction,3,CONSTRUCTION & MATERIALS,7,TOPIX Small 2,False
20260430,6331,6331.T,"Mitsubishi Kakoki Kaisha,Ltd.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6332,6332.T,"TSUKISHIMA HOLDINGS CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6333,6333.T,TEIKOKU CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6334,6334.T,"Meiji Machine Co.,Ltd.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6335,6335.T,"TOKYO KIKAI SEISAKUSHO,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6336,6336.T,"ISHII HYOKI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6337,6337.T,TESEC Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6338,6338.T,Takatori Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6339,6339.T,"Sintokogio,Ltd.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6340,6340.T,SHIBUYA CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6342,6342.T,"Taihei Machinery Works,Limited",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6343,6343.T,FREESIA MACROSS CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6345,6345.T,AICHI CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6346,6346.T,"KIKUKAWA ENTERPRISE,INC.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6347,6347.T,"PLACO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6349,6349.T,KOMORI CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6351,6351.T,"TSURUMI MANUFACTURING CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6356,6356.T,"NIPPON GEAR CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6357,6357.T,"Sansei Technologies,Inc.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6358,6358.T,"SAKAI HEAVY INDUSTRIES,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6360,6360.T,"TOKYO AUTOMATIC MACHINERY WORKS,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6361,6361.T,EBARA CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6363,6363.T,"Torishima Pump Mfg.Co.,Ltd.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6364,6364.T,AIRMAN CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6365,6365.T,DMW CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6366,6366.T,Chiyoda Corporation,Standard Market(Domestic),2050,Construction,3,CONSTRUCTION & MATERIALS,-,,False
20260430,6367,6367.T,"DAIKIN INDUSTRIES,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,1,TOPIX Core30,False
20260430,6368,6368.T,ORGANO CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6369,6369.T,TOYO KANETSU K.K.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6370,6370.T,Kurita Water Industries Ltd.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6371,6371.T,TSUBAKIMOTO CHAIN CO.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6376,6376.T,"NIKKISO CO.,LTD.",Prime Market (Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False
20260430,6378,6378.T,"KIMURA CHEMICAL PLANTS CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6379,6379.T,RAIZNEXT Corporation,Prime Market (Domestic),2050,Construction,3,CONSTRUCTION & MATERIALS,7,TOPIX Small 2,False
20260430,6380,6380.T,"ORIENTAL CHAIN MFG. CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6381,6381.T,ANEST IWATA Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6382,6382.T,TRINITY INDUSTRIAL CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6383,6383.T,"DAIFUKU CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6384,6384.T,"SHOWA SHINKU CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6387,6387.T,SAMCO INC.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6390,6390.T,"KATO WORKS CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6391,6391.T,KAJI TECHNOLOGY CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6392,6392.T,YAMADA CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6393,6393.T,"YUKEN KOGYO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6395,6395.T,TADANO LTD.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6396,6396.T,"Unozawa-gumi Iron Works,Limited",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6400,6400.T,"FUJI SEIKI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6402,6402.T,"KANEMATSU ENGINEERING CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6403,6403.T,"SUIDO KIKO KAISHA,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6405,6405.T,"Suzumo Machinery Co.,Ltd.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6407,6407.T,CKD Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6408,6408.T,"OGURA CLUTCH CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6412,6412.T,Heiwa Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6413,6413.T,RISO KAGAKU CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6417,6417.T,"SANKYO CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6418,6418.T,"JAPAN CASH MACHINE CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6419,6419.T,Mars Group Holdings Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6420,6420.T,GALILEI CO.LTD.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6424,6424.T,"TAKAMISAWA CYBERNETICS COMPANY,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6425,6425.T,Universal Entertainment Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6428,6428.T,OIZUMI Corporation,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6430,6430.T,"DAIKOKU DENKI CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6432,6432.T,"TAKEUCHI MFG.CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6433,6433.T,"HEPHAIST CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6436,6436.T,Amano Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6440,6440.T,JUKI CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6444,6444.T,SANDEN CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6445,6445.T,JANOME Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6448,6448.T,"BROTHER INDUSTRIES,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False
20260430,6454,6454.T,"MAX CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6455,6455.T,MORITA HOLDINGS CORPORATION,Prime Market (Domestic),3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,7,TOPIX Small 2,False
20260430,6457,6457.T,GLORY LTD.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6458,6458.T,SINKO INDUSTRIES LTD.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6459,6459.T,DAIWA INDUSTRIES LTD.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6460,6460.T,SEGA SAMMY HOLDINGS INC.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6463,6463.T,"TPR CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6464,6464.T,"TSUBAKI NAKASHIMA CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6465,6465.T,HOSHIZAKI CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6466,6466.T,"TVE Co.,Ltd.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6467,6467.T,NICHIDAI CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6469,6469.T,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6470,6470.T,"TAIHO KOGYO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6471,6471.T,NSK Ltd.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6472,6472.T,NTN CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6473,6473.T,JTEKT Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6474,6474.T,NACHI-FUJIKOSHI CORP.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6479,6479.T,MINEBEA MITSUMI Inc.,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False
20260430,6480,6480.T,"NIPPON THOMPSON CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6481,6481.T,"THK CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6482,6482.T,Yushin Company,Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6484,6484.T,KVK CORPORATION,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6485,6485.T,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,7,TOPIX Small 2,False
20260430,6486,6486.T,"EAGLE INDUSTRY CO.,LTD.",Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6488,6488.T,Yoshitake Inc.,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6489,6489.T,"Maezawa Industries,Inc.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6490,6490.T,PILLAR Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6492,6492.T,OKANO VALVE MFG.CO.LTD.,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6493,6493.T,NITTAN Corporation,Standard Market(Domestic),3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,-,,False
20260430,6494,6494.T,"NFK HOLDINGS CO.,Ltd",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6495,6495.T,"MIYAIRI VALVE MFG.CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6496,6496.T,"NAKAKITA SEISAKUSHO CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6497,6497.T,HAMAI INDUSTRIES LTD,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False
20260430,6498,6498.T,KITZ CORPORATION,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False
20260430,6501,6501.T,"Hitachi,Ltd.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,1,TOPIX Core30,False
20260430,6503,6503.T,Mitsubishi Electric Corporation,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,1,TOPIX Core30,False
20260430,6504,6504.T,"FUJI ELECTRIC CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False
20260430,6505,6505.T,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6506,6506.T,YASKAWA Electric Corporation,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False
20260430,6507,6507.T,"SINFONIA TECHNOLOGY CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False
20260430,6508,6508.T,MEIDENSHA CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False
20260430,6513,6513.T,"Origin Company,Limited",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6516,6516.T,"SANYO DENKI CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False
20260430,6517,6517.T,"Denyo Co.,Ltd.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False
20260430,6518,6518.T,"SANSO ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6521,6521.T,OXIDE Corporation,Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6522,6522.T,Asterisk Inc.,Growth Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6523,6523.T,PHC Holdings Corporation,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False
20260430,6524,6524.T,"KOHOKU KOGYO CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6525,6525.T,KOKUSAI ELECTRIC CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False
20260430,6526,6526.T,Socionext Inc.,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False
20260430,6527,6527.T,"WAKA MANUFACTURING CO.,LTD.",PRO Market,3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6532,6532.T,"BayCurrent,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,6533,6533.T,Orchestra Holdings Inc.,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,6535,6535.T,"i-mobile Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,6537,6537.T,"WASHHOUSE CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6538,6538.T,Disruptors Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6539,6539.T,"MATCHING SERVICE JAPAN CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,6540,6540.T,SEMBA CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6543,6543.T,NISSEN INC.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6544,6544.T,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,6545,6545.T,internet infinity INC.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6546,6546.T,Fulltech Co.Ltd.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6547,6547.T,"GREENS CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6548,6548.T,TABIKOBO Co.Ltd.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6549,6549.T,"DM Solutions Co.,Ltd",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6551,6551.T,TSUNAGU GROUP HOLDINGS Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6552,6552.T,"GameWith,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6554,6554.T,"SUS Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6555,6555.T,"MS&Consulting Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6557,6557.T,AIAI Group Corporation,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6558,6558.T,"Cookbiz Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6560,6560.T,"LTS,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,6561,6561.T,"HANATOUR JAPAN CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6562,6562.T,"Geniee,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6563,6563.T,Mirai Works Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6564,6564.T,"MIDAC HOLDINGS CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,6565,6565.T,"ABHOTEL CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6566,6566.T,"KANAME KOGYO CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6568,6568.T,"KNC Laboratories Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6570,6570.T,Kyowa Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6571,6571.T,"QB Net Holdings Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,6572,6572.T,"OPEN Group,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,6573,6573.T,CRAVIA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6574,6574.T,Convano Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6576,6576.T,"Youkosha Co.,Ltd.",PRO Market,9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6577,6577.T,"Bestone.Com Co.,Ltd",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6578,6578.T,CORREC HOLDINGS Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6579,6579.T,"logly,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6580,6580.T,"Writeup Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,6584,6584.T,"Sanoh Industrial Co.,Ltd.",Prime Market (Domestic),3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,7,TOPIX Small 2,False
20260430,6586,6586.T,Makita Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False
20260430,6588,6588.T,TOSHIBA TEC CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False
20260430,6590,6590.T,SHIBAURA MECHATRONICS CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False
20260430,6592,6592.T,"MABUCHI MOTOR CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False
20260430,6594,6594.T,NIDEC CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
20260430,6596,6596.T,"TSUKUBASEIKO Co.,Ltd.",PRO Market,3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False
